ÈÕÆÚ,000568.SZ,000596.SZ,000729.SZ,000752.SZ,000799.SZ,000848.SZ,000858.SZ,000860.SZ,000869.SZ,000929.SZ,000995.SZ,002304.SZ,002461.SZ,002568.SZ,002646.SZ,200596.SZ,200869.SZ,600059.SH,600084.SH,600132.SH,600189.SH,600197.SH,600199.SH,600238.SH,600300.SH,600365.SH,600519.SH,600543.SH,600559.SH,600573.SH,600600.SH,600616.SH,600702.SH,600779.SH,600809.SH,601579.SH,603156.SH,603198.SH,603369.SH,603589.SH,603711.SH,603779.SH,603919.SH,000568.SZ,000596.SZ,000729.SZ,000752.SZ,000799.SZ,000848.SZ,000858.SZ,000860.SZ,000869.SZ,000929.SZ,000995.SZ,002304.SZ,002461.SZ,002568.SZ,002646.SZ,200596.SZ,200869.SZ,600059.SH,600084.SH,600132.SH,600189.SH,600197.SH,600199.SH,600238.SH,600300.SH,600365.SH,600519.SH,600543.SH,600559.SH,600573.SH,600600.SH,600616.SH,600702.SH,600779.SH,600809.SH,601579.SH,603156.SH,603198.SH,603369.SH,603589.SH,603711.SH,603779.SH,603919.SH,000568.SZ,000596.SZ,000729.SZ,000752.SZ,000799.SZ,000848.SZ,000858.SZ,000860.SZ,000869.SZ,000929.SZ,000995.SZ,002304.SZ,002461.SZ,002568.SZ,002646.SZ,200596.SZ,200869.SZ,600059.SH,600084.SH,600132.SH,600189.SH,600197.SH,600199.SH,600238.SH,600300.SH,600365.SH,600519.SH,600543.SH,600559.SH,600573.SH,600600.SH,600616.SH,600702.SH,600779.SH,600809.SH,601579.SH,603156.SH,603198.SH,603369.SH,603589.SH,603711.SH,603779.SH,603919.SH,000568.SZ,000596.SZ,000729.SZ,000752.SZ,000799.SZ,000848.SZ,000858.SZ,000860.SZ,000869.SZ,000929.SZ,000995.SZ,002304.SZ,002461.SZ,002568.SZ,002646.SZ,200596.SZ,200869.SZ,600059.SH,600084.SH,600132.SH,600189.SH,600197.SH,600199.SH,600238.SH,600300.SH,600365.SH,600519.SH,600543.SH,600559.SH,600573.SH,600600.SH,600616.SH,600702.SH,600779.SH,600809.SH,601579.SH,603156.SH,603198.SH,603369.SH,603589.SH,603711.SH,603779.SH,603919.SH,000568.SZ,000596.SZ,000729.SZ,000752.SZ,000799.SZ,000848.SZ,000858.SZ,000860.SZ,000869.SZ,000929.SZ,000995.SZ,002304.SZ,002461.SZ,002568.SZ,002646.SZ,200596.SZ,200869.SZ,600059.SH,600084.SH,600132.SH,600189.SH,600197.SH,600199.SH,600238.SH,600300.SH,600365.SH,600519.SH,600543.SH,600559.SH,600573.SH,600600.SH,600616.SH,600702.SH,600779.SH,600809.SH,601579.SH,603156.SH,603198.SH,603369.SH,603589.SH,603711.SH,603779.SH,603919.SH,000568.SZ,000596.SZ,000729.SZ,000752.SZ,000799.SZ,000848.SZ,000858.SZ,000860.SZ,000869.SZ,000929.SZ,000995.SZ,002304.SZ,002461.SZ,002568.SZ,002646.SZ,200596.SZ,200869.SZ,600059.SH,600084.SH,600132.SH,600189.SH,600197.SH,600199.SH,600238.SH,600300.SH,600365.SH,600519.SH,600543.SH,600559.SH,600573.SH,600600.SH,600616.SH,600702.SH,600779.SH,600809.SH,601579.SH,603156.SH,603198.SH,603369.SH,603589.SH,603711.SH,603779.SH,603919.SH
2014/1/16,1.3736,0.6748,0.5025,-0.4771,2.1224,2.9083,0.2667,-0.0645,0.5712,0.9485,1.0929,1.4394,1.0067,1.0789,1.3767,1.6901,-1.8717,1.0718,1.3966,0.3995,-0.7184,0.9881,0.8538,-0.4478,0.2288,0.1271,2.7198,-1.0101,1.3163,1.5517,2.6603,0.495,1.5748,-0.2062,0.4945,,,,,,,,,0.4454,2.4086,0.2308,1.2072,3.9168,1.2328,0.4036,0.8238,0.287,0.6983,0.7579,0.5451,0.1191,1.1914,1.2243,0.4068,0.3776,3.6274,0.2571,0.265,0.4482,0.7759,1.076,0.6619,0.4008,0.1716,0.3768,6.2848,1.2068,0.6517,0.4685,0.3786,0.9985,1.0836,0.5483,,,,,,,,,25834695082,9156510517,19993677816,2750914920,2804763129,9230262296,57085674803,6792751723,11177808720,1382630868,1312800330,35463682037,6141860765,1247317900,2899575000,9156510517,11177808720,5986695503,2940007059,7298285666,2145555000,4507020000,5252073769,2948350639,7323360000,1103200000,1.26648E+11,2832278400,3556000000,1472500000,31420499808,3562012515,4351170000,2858731596,15836364785,,,,,,,,,7.5256,19.3261,33.0095,21.2141,-110.8088,27.6505,7.1608,34.368,16.1199,54.5802,-44.798,8.6731,148.9381,57.2742,22.1874,11.5084,11.3399,41.5921,186.9188,45.9768,52.1356,16.5244,39.3554,22.0699,90.8719,159.7412,8.367,-34.2246,54.2407,72.2735,30.91,30.4801,369.5514,-26.0167,16.4889,,,,,,,,,2.4481,3.2118,1.9136,3.6043,2.3022,9.1347,1.5818,2.2189,2.7216,2.2572,8.3674,2.4949,1.8763,3.7474,4.0573,1.9126,1.9146,2.406,3.0864,4.7546,1.6086,3.0559,2.4185,3.361,2.9949,2.3101,2.9714,2.6972,5.6947,1.3903,4.3505,2.6946,1.9435,2.9627,4.1361,,,,,,,,,2.4802,2.6243,1.6342,6.111,5.9373,3.5075,2.3097,0.7488,3.9104,1.5591,12.1687,2.8877,1.8339,18.6717,5.7622,1.5627,2.7509,4.0783,5.3247,2.1549,1.5024,2.5709,2.5243,3.2832,1.4468,18.5472,4.0761,7.7653,1.9726,1.8492,2.1561,3.4722,3.0672,9.7358,2.6016,,,,,,,,
2014/1/17,-2.0054,-5.2367,-2.75,-3.0681,-3.3573,-0.2174,-2.1941,-1.3557,-1.6227,-0.4027,-6.3514,-0.9211,0.8859,-2.0013,-2.0641,-1.6066,-2.1798,0.6363,-1.6529,-1.3926,-2.6049,-2.1526,-2.6455,-2.2489,-1.8265,-1.269,-1.3854,-9.9773,-2.9134,-1.528,-2.7021,-0.8621,-2.8682,-3.3058,-3.9366,,,,,,,,,0.2714,2.2892,0.1738,0.8547,3.0469,0.6675,0.3394,0.6663,0.3653,0.3659,2.1155,0.4619,0.2869,1.2907,1.0656,0.2494,0.2152,1.2476,0.1013,0.323,0.4375,0.6908,0.936,0.5261,0.334,0.1917,0.3117,11.1571,1.0163,0.3298,0.3151,0.7457,0.9873,1.2242,0.7382,,,,,,,,,25316600926,8677011642,19443851676,2666514846,2710598420,9210196508,55833130077,6700661480,10996424400,1377063227,1229419769,35137031244,6196273706,1222354900,2839725000,8677011642,10996424400,6024786885,2891411901,7196651714,2089665000,4410000000,5113130018,2882045902,7189600000,1089200000,1.24893E+11,2549692800,3452400000,1450000000,30571485195,3531305511,4226369000,2764228072,15212954034,,,,,,,,,7.3746,18.3141,32.1017,20.5632,-107.0886,27.5904,7.0036,33.9021,15.8584,54.3604,-41.9527,8.5932,150.2576,56.1279,21.7295,11.3187,11.088,41.8567,183.8292,45.3365,50.7775,16.1687,38.3142,21.5736,89.2122,157.714,8.251,-30.8099,52.6604,71.1691,30.0748,30.2174,358.9519,-25.1566,15.8398,,,,,,,,,2.399,3.0436,1.861,3.4937,2.2249,9.1149,1.5471,2.1888,2.6775,2.2481,7.8359,2.4719,1.8929,3.6724,3.9735,1.881,1.8721,2.4213,3.0354,4.6884,1.5667,2.9901,2.3545,3.2854,2.9402,2.2808,2.9302,2.4281,5.5288,1.369,4.233,2.6714,1.8878,2.8648,3.9732,,,,,,,,,2.4305,2.4869,1.5893,5.9235,5.738,3.4998,2.259,0.7386,3.847,1.5528,11.3958,2.8611,1.8501,18.298,5.6433,1.537,2.6898,4.1043,5.2367,2.1249,1.4633,2.5156,2.4575,3.2093,1.4204,18.3118,4.0197,6.9905,1.9151,1.8209,2.0978,3.4423,2.9793,9.4139,2.4992,,,,,,,,
2014/1/20,1.2168,1.2378,-3.7275,-0.9891,0.6617,-2.4837,0.8838,-2.8141,0.4536,-2.5606,-5.4834,0.9045,6.2569,-1.2934,0.4992,-0.0563,-0.7428,1.3699,-1.9608,-1.345,0.8915,1.6,-0.9783,0.1534,-0.6977,-2.8278,5.3948,-7.4307,3.1225,-0.6897,-2.0487,-3.354,0.3192,0.7479,5.0085,,,,,,,,,0.2978,1.9717,0.3045,0.6362,2.2928,1.1063,0.4441,1.2742,0.2792,0.3778,2.3299,0.4978,0.6853,1.3563,1.1043,0.4576,0.2121,3.1832,0.1937,0.2641,0.3532,0.5216,1.6442,0.4246,0.256,0.2704,0.5788,6.038,2.0386,0.2644,0.2675,1.0883,0.6317,0.9818,1.014,,,,,,,,,25624656911,8784419390,18719080855,2640139822,2728534555,8981446530,56326556787,6512095745,11046305088,1341801500,1162005698,35454853637,6583965914,1206545000,2853900000,8784419390,11046305088,6107318212,2834717550,7099857475,2108295000,4480560000,5063110268,2886466217,7139440000,1058400000,1.31631E+11,2360232000,3560200000,1440000000,29945162940,3412864208,4239861000,2784900718,15974900508,,,,,,,,,7.4644,18.5408,30.9051,20.3598,-107.7972,26.9052,7.0655,32.948,15.9303,52.9684,-39.6523,8.671,159.659,55.402,21.8379,11.3183,11.0114,42.4301,180.2247,44.7267,51.2302,16.4274,37.9394,21.6067,88.5897,153.2543,8.6962,-28.5205,54.3047,70.6783,29.4586,29.2039,360.0978,-25.3448,16.6332,,,,,,,,,2.4282,3.0813,1.7916,3.4591,2.2396,8.8885,1.5608,2.1272,2.6896,2.1905,7.4062,2.4943,2.0114,3.6249,3.9934,1.881,1.8591,2.4544,2.9759,4.6253,1.5806,3.038,2.3315,3.2905,2.9197,2.2163,3.0883,2.2476,5.7014,1.3596,4.1463,2.5818,1.8938,2.8862,4.1722,,,,,,,,,2.4601,2.5177,1.53,5.8649,5.7759,3.4129,2.2789,0.7178,3.8644,1.513,10.7709,2.887,1.9659,18.0613,5.6715,1.5369,2.6712,4.1605,5.134,2.0963,1.4763,2.5558,2.4335,3.2143,1.4104,17.794,4.2365,6.4711,1.9749,1.8083,2.0548,3.3268,2.9888,9.4843,2.6243,,,,,,,,
2014/1/21,-2.4044,-0.4367,0.8011,1.0989,-0.493,1.6533,-0.6739,-1.2121,0.0821,1.7981,2.2901,-0.3984,6.1983,0.1379,0.0552,-1.5775,0.8419,-0.2079,1.1429,1.0907,0.7364,0.0984,0.4391,1.3783,1.4052,0.6614,0.1577,-0.4082,-1.0224,1.5625,0.1859,1.5424,-0.0796,-4.5599,-0.7046,,,,,,,,,0.835,1.3729,0.5138,0.6244,1.7935,0.6161,0.3562,1.3824,0.2326,0.3921,1.3795,0.361,1.4002,0.7925,1.0263,0.436,0.1884,2.3501,0.1644,0.2366,0.4469,0.3994,1.0128,0.4779,0.2394,0.36,0.341,3.5135,0.9991,0.2833,0.2684,1.2532,0.6924,2.9423,0.2674,,,,,,,,,25008544941,8746059480,18869033439,2669152348,2715082454,9129933358,55946997779,6433161251,11055374304,1365927945,1188616515,35313599240,6992062975,1208209200,2855475000,8746059480,11055374304,6094621085,2867114322,7177292866,2123820000,4484970000,5085341268,2926249060,7239760000,1065400000,1.31838E+11,2350598400,3523800000,1462500000,30000836029,3465504787,4236488000,2657911608,15862340233,,,,,,,,,7.2849,18.4598,31.1527,20.5835,-107.2658,27.35,7.0179,32.5487,15.9434,53.9208,-40.5603,8.6364,169.5552,55.4784,21.85,11.1358,11.1002,42.3419,182.2844,45.2145,51.6074,16.4436,38.106,21.9045,89.8346,154.2679,8.7099,-28.4041,53.7495,71.7826,29.5134,29.6543,359.8113,-24.1891,16.516,,,,,,,,,2.3698,3.0678,1.806,3.4971,2.2286,9.0354,1.5502,2.1014,2.6918,2.2299,7.5758,2.4843,2.136,3.6299,3.9956,1.8506,1.8741,2.4493,3.0099,4.6758,1.5923,3.041,2.3417,3.3358,2.9607,2.2309,3.0932,2.2385,5.6431,1.3808,4.154,2.6216,1.8923,2.7546,4.1428,,,,,,,,,2.4009,2.5067,1.5423,5.9294,5.7475,3.4693,2.2636,0.7091,3.8676,1.5402,11.0176,2.8755,2.0877,18.0862,5.6746,1.5121,2.6927,4.1519,5.1927,2.1192,1.4872,2.5583,2.4441,3.2586,1.4303,17.9117,4.2432,6.4446,1.9547,1.8366,2.0586,3.3782,2.9864,9.0519,2.6059,,,,,,,,
2014/1/22,1.9037,5.9649,1.457,1.7787,3.9637,0.1319,2.9851,1.636,3.1583,1.6304,1.3433,2.575,4.8638,1.5152,3.0336,3.0338,1.3451,1.1458,2.5424,1.9555,2.3392,1.6716,2.0765,2.719,1.6166,2.4967,5.654,1.3661,2.2646,2.2222,1.4614,2.5316,2.2293,3.5556,2.6201,,,,,,,,,1.7561,2.7246,0.3889,0.8855,4.5394,1.3878,0.8285,2.4181,0.4242,0.8608,1.0046,0.8966,1.464,0.9507,2.5648,0.5389,0.3481,1.7916,0.417,0.4372,0.7885,1.1107,2.9237,0.9762,0.4707,0.4557,0.7096,3.716,1.8486,0.3726,0.3055,1.0165,1.4145,3.639,0.9118,,,,,,,,,25484631463,9267754256,19143946509,2716627390,2822699265,9141972831,57617057414,6538407243,11404539120,1388198509,1204583006,36222924420,7332143859,1226515400,2942100000,9267754256,11404539120,6164455285,2940007059,7317644514,2173500000,4559940000,5190938519,3005814744,7356800000,1092000000,1.39293E+11,2382710400,3603600000,1495000000,30439261608,3553239085,4330932000,2752415132,16277947401,,,,,,,,,7.4236,19.5609,31.6066,20.9497,-111.5174,27.386,7.2274,33.0812,16.4469,54.7999,-41.1052,8.8588,177.802,56.319,22.5128,11.4769,11.2528,42.8271,186.9188,46.0987,52.8146,16.7185,38.8973,22.5001,91.2869,158.1195,9.2023,-28.7922,54.9667,73.3778,29.9447,30.405,367.8326,-25.0491,16.9487,,,,,,,,,2.4149,3.2508,1.8323,3.5593,2.3169,9.0473,1.5965,2.1358,2.7768,2.2662,7.6776,2.5483,2.2399,3.6849,4.1168,1.9073,1.8999,2.4774,3.0864,4.7672,1.6295,3.0918,2.3903,3.4265,3.0086,2.2866,3.2681,2.269,5.7709,1.4115,4.2147,2.688,1.9345,2.8525,4.2514,,,,,,,,,2.4466,2.6562,1.5647,6.0349,5.9753,3.4739,2.3312,0.7207,3.9897,1.5654,11.1656,2.9495,2.1893,18.3603,5.8467,1.5585,2.7297,4.1994,5.3247,2.1606,1.522,2.6011,2.4949,3.3472,1.4534,18.3589,4.4831,6.5327,1.999,1.8774,2.0887,3.4637,3.053,9.3737,2.6741,,,,,,,,
2014/1/23,-4.0659,0.1656,-3.7859,-0.0971,-1.112,-1.2291,-0.3294,-1.7438,0.2386,0,0.5891,-0.0975,4.4527,0.8141,0,-0.8333,-1.9222,-1.5448,-0.551,0.3307,0.2857,-0.1934,-1.2848,-0.8824,0,1.4103,-0.0596,-0.9434,-0.5051,0,-0.4572,0.1235,-0.3894,-0.4292,-2.0213,,,,,,,,,2.5989,2.1164,0.8594,0.9396,2.4273,2.1036,0.6253,1.8294,0.4043,0.7793,1.1769,0.4674,1.9631,1.2606,2.0763,0.641,0.2793,3.9681,0.1865,0.4837,0.5989,0.7181,1.5861,0.5264,0.3536,0.4024,0.3878,3.024,1.3613,0.5326,0.3407,0.8195,0.973,1.456,0.9746,,,,,,,,,24448443151,9283098220,18419175688,2713989887,2791311028,9029604420,57427277910,6424390752,11431746768,1388198509,1211679224,36187610821,7658621508,1236500600,2942100000,9283098220,11431746768,6069226830,2923808673,7341843074,2179710000,4551120000,5124245518,2979292849,7356800000,1107400000,1.3921E+11,2360232000,3585400000,1495000000,30300078884,3557625800,4314067000,2740602191,15948925060,,,,,,,,,7.1218,19.5933,30.41,20.9293,-110.2774,27.0494,7.2036,32.5043,16.4861,54.7999,-41.3473,8.8502,185.719,56.7775,22.5128,11.3836,11.0387,42.1655,185.8889,46.2512,52.9655,16.6861,38.3975,22.3015,91.2869,160.3494,9.1969,-28.5205,54.6891,73.3778,29.8078,30.4426,366.4002,-24.9416,16.6061,,,,,,,,,2.3167,3.2562,1.7629,3.5559,2.2912,8.9361,1.5913,2.0986,2.7835,2.2662,7.7228,2.5458,2.3397,3.7149,4.1168,1.8918,1.8637,2.4391,3.0694,4.783,1.6342,3.0858,2.3596,3.3963,3.0086,2.3189,3.2661,2.2476,5.7418,1.4115,4.1954,2.6913,1.9269,2.8403,4.1655,,,,,,,,,2.3471,2.6606,1.5055,6.029,5.9088,3.4312,2.3235,0.7082,3.9992,1.5654,11.2314,2.9466,2.2867,18.5098,5.8467,1.5458,2.6778,4.1346,5.2954,2.1678,1.5263,2.5961,2.4628,3.3176,1.4534,18.6178,4.4804,6.4711,1.9889,1.8774,2.0792,3.468,3.0411,9.3335,2.6201,,,,,,,,
2014/1/24,-0.9164,0,-1.2212,0.8746,0.0803,-1.8667,-0.2644,0.7509,0.5553,1.0695,1.4641,0.3415,0.0888,1.9515,0.2677,0.056,0.7933,-0.6276,1.385,0.2637,0.7123,0.1938,0.3254,1.7804,0.9091,1.7699,1.0515,0.8163,0.039,1.1706,-1.1254,-0.1233,0.4691,1.1853,-1.3572,,,,,,,,,2.2804,2.7117,0.5952,0.9549,2.4574,1.279,0.5369,2.1122,0.293,0.5953,1.085,0.554,1.2513,1.85,1.7195,0.6118,0.2911,1.177,0.3733,0.3924,0.6958,1.0359,1.2732,1.0761,0.4291,0.6546,0.3446,3.3714,1.6385,0.4544,0.3342,0.9941,1.5374,1.2749,0.8662,,,,,,,,,24224402435,9283098220,18194246813,2737727408,2793553045,8861051804,57275454307,6472628498,11495231280,1403045552,1229419769,36311208419,7665423125,1260631500,2949975000,9283098220,11495231280,6031135449,2964304638,7361201922,2195235000,4559940000,5140918769,3032336639,7423680000,1127000000,1.40673E+11,2379499200,3586800000,1512500000,29959081212,3553239085,4334305000,2773087778,15732462993,,,,,,,,,7.0565,19.5933,30.0386,21.1124,-110.3659,26.5445,7.1846,32.7483,16.5777,55.386,-41.9527,8.8804,185.8839,57.8855,22.5731,11.3745,11.1112,41.9008,188.4636,46.3731,53.3428,16.7185,38.5225,22.6986,92.1167,163.1874,9.2936,-28.7534,54.7105,74.2368,29.4723,30.405,368.119,-25.2373,16.3807,,,,,,,,,2.2955,3.2562,1.7414,3.587,2.293,8.7693,1.5871,2.1143,2.7989,2.2905,7.8359,2.5545,2.3417,3.7874,4.1278,1.8903,1.876,2.4238,3.1119,4.7956,1.6458,3.0918,2.3673,3.4568,3.0359,2.3599,3.3005,2.266,5.744,1.428,4.1482,2.688,1.936,2.874,4.1089,,,,,,,,,2.3256,2.6606,1.4871,6.0817,5.9136,3.3672,2.3173,0.7135,4.0215,1.5821,11.3958,2.9567,2.2888,18.871,5.8624,1.5446,2.6954,4.1086,5.3687,2.1735,1.5372,2.6011,2.4709,3.3767,1.4666,18.9473,4.5275,6.5239,1.9897,1.8994,2.0558,3.4637,3.0554,9.4441,2.5845,,,,,,,,
2014/1/27,1.1561,3.1405,-2.7473,-1.1561,0,-0.8152,1.0603,-1.084,-1.1045,-0.3968,-0.1443,1.8964,-1.5084,-1.1221,-0.1602,-0.224,-4.537,0.6316,0,1.3807,-1.5559,-0.3868,0.4324,-0.4373,0.2252,-1.9876,3.8745,-0.8097,-3.1226,-0.6612,-2.439,-1.9753,0.4669,0.9585,-0.2752,,,,,,,,,1.5139,2.8781,0.686,0.919,2.3445,1.4474,0.8141,1.918,0.3464,0.4275,0.8067,0.7067,0.8822,1.4263,1.9788,0.2813,0.4682,2.3232,,0.511,0.6415,0.9257,1.4794,0.5757,0.6244,0.382,0.8044,2.5524,2.0285,0.3873,0.5339,1.1552,1.5182,3.0154,0.8067,,,,,,,,,24504453330,9574633536,17694404867,2706077380,2793553045,8788814969,57882748720,6402464504,11368262256,1397477911,1227645714,36999823604,7549795625,1246485800,2945250000,9574633536,11368262256,6069226830,2964304638,7462835873,2161080000,4542300000,5163149769,3019075691,7440400000,1104600000,1.46124E+11,2360232000,3474800000,1502500000,29228371914,3483051646,4354543000,2799666894,15689170580,,,,,,,,,7.1381,20.2086,29.2134,20.8683,-110.3659,26.3281,7.2607,32.3933,16.3946,55.1663,-41.8922,9.0488,183.08,57.236,22.537,11.3394,10.598,42.1655,188.4636,47.0134,52.5128,16.6538,38.689,22.5993,92.3242,159.9439,9.6537,-28.5205,53.0021,73.7459,28.7535,29.8045,369.8379,-25.4792,16.3357,,,,,,,,,2.322,3.3584,1.6935,3.5455,2.293,8.6978,1.6039,2.0914,2.768,2.2814,7.8246,2.6029,2.3064,3.7449,4.1212,1.8845,1.7893,2.4391,3.1119,4.8618,1.6202,3.0799,2.3776,3.4416,3.0428,2.313,3.4283,2.2476,5.5647,1.4186,4.047,2.6349,1.945,2.9015,4.0976,,,,,,,,,2.3525,2.7442,1.4463,6.0114,5.9136,3.3397,2.3419,0.7057,3.977,1.5758,11.3794,3.0128,2.2542,18.6592,5.853,1.5398,2.5709,4.1346,5.3687,2.2035,1.5133,2.5911,2.4815,3.3619,1.4699,18.5707,4.703,6.4711,1.9275,1.8868,2.0056,3.3953,3.0696,9.5346,2.5774,,,,,,,,
2014/1/28,-0.6857,-0.8013,-1.6949,-0.6823,-4.4141,1.5525,-0.7869,0.137,-1.0371,-0.3984,1.1561,-0.8351,2.7928,-1.8692,-2.139,-0.6734,-3.7342,-1.569,0,-0.7134,0,-0.1942,-1.2917,-0.8785,-0.8989,1.3942,-1.087,-0.9524,-2.3771,0,-2.4762,0.2519,-1.7041,-0.9494,0.2759,,,,,,,,,0.8213,1.6011,0.4517,0.519,4.9959,0.4915,0.3734,0.8469,0.3365,0.3916,0.7117,0.3983,0.9176,1.474,1.7244,0.153,0.3808,2.1814,,0.2855,0.468,0.5118,1.115,0.5409,0.2695,0.2801,0.3506,2.1289,1.9331,0.2751,0.5428,0.6181,0.84,1.1451,0.4736,,,,,,,,,24336422793,9497913716,17394499700,2687614864,2670242116,8925262324,57427277910,6411235003,11250362448,1391910270,1241838150,36690829610,7760645773,1223187000,2882250000,9497913716,11250362448,5973998376,2964304638,7409599041,2161080000,4533480000,5096456768,2992553797,7373520000,1120000000,1.44535E+11,2337753600,3392200000,1502500000,28504621752,3491825076,4280337000,2773087778,15732462993,,,,,,,,,7.0891,20.0467,28.7183,20.7259,-105.4942,26.7369,7.2036,32.4377,16.2246,54.9465,-42.3765,8.9732,188.1931,56.1661,22.0549,11.2667,10.2056,41.5039,188.4636,46.678,52.5128,16.6215,38.1893,22.4008,91.4943,162.1738,9.5487,-28.2489,51.7422,73.7459,28.0415,29.8795,363.5355,-25.2373,16.3807,,,,,,,,,2.3061,3.3315,1.6648,3.5213,2.1918,8.8329,1.5913,2.0943,2.7393,2.2723,7.9151,2.5812,2.3708,3.6749,4.033,1.8724,1.7231,2.4009,3.1119,4.8271,1.6202,3.0739,2.3468,3.4114,3.0154,2.3453,3.3911,2.2262,5.4324,1.4186,3.9468,2.6415,1.9119,2.874,4.1089,,,,,,,,,2.3364,2.7222,1.4218,5.9704,5.6525,3.3916,2.3235,0.7067,3.9358,1.5695,11.5109,2.9876,2.3172,18.3105,5.7278,1.5299,2.4757,4.0697,5.3687,2.1878,1.5133,2.586,2.4495,3.3324,1.4567,18.8296,4.6518,6.4094,1.8817,1.8868,1.956,3.4038,3.0173,9.4441,2.5845,,,,,,,,
2014/1/29,-2.7618,-2.3829,2.7299,0.3925,-3.0227,2.2932,-1.8506,-2.6676,-1.048,0.8,-0.4286,-1.5881,3.4181,-0.9524,-0.6557,-1.4124,0.9572,-1.9129,0,-0.1306,0.5747,-3.2101,-2.8353,0,-0.907,-0.25,-1.5874,-5.2198,-6.3145,0,-1.4648,-0.5025,-9.9291,-2.5559,-3.3572,,,,,,,,,1.321,2.2472,0.335,0.5271,4.961,1.1945,0.5061,1.8615,0.2848,0.338,0.886,0.4893,1.2172,1.7873,1.5587,0.203,0.2332,0.9967,,0.282,0.5225,1.312,1.9563,0.4202,0.3351,0.1762,0.3036,5.6405,2.5267,0.2025,0.6052,0.7395,5.8748,1.3428,0.8711,,,,,,,,,23664300644,9271590247,17869349548,2698164873,2589529508,9129933358,56364512688,6240210266,11132462640,1403045552,1236515987,36108155223,8025908862,1211537600,2863350000,9271590247,11132462640,5859724230,2964304638,7399919617,2173500000,4387950000,4951955268,2992553797,7306640000,1117200000,1.42241E+11,2215728000,3178000000,1502500000,28087073582,3474278217,3855339000,2702210135,15204295551,,,,,,,,,6.8933,19.569,29.5022,20.8073,-102.3055,27.35,7.0703,31.5724,16.0545,55.386,-42.1949,8.8307,194.6256,55.6312,21.9103,11.1147,10.3099,40.71,188.4636,46.617,52.8146,16.0879,37.1065,22.4008,90.6644,161.7684,9.3971,-26.7744,48.4749,73.7459,27.6307,29.7294,327.4397,-24.5922,15.8308,,,,,,,,,2.2424,3.2522,1.7103,3.5352,2.1255,9.0354,1.5618,2.0384,2.7106,2.2905,7.8811,2.5402,2.4519,3.6399,4.0066,1.8471,1.7407,2.3549,3.1119,4.8208,1.6295,2.9752,2.2803,3.4114,2.988,2.3394,3.3373,2.11,5.0894,1.4186,3.889,2.6283,1.7221,2.8005,3.971,,,,,,,,,2.2719,2.6573,1.4606,5.9938,5.4817,3.4693,2.2805,0.6879,3.8945,1.5821,11.4616,2.9402,2.3964,18.1361,5.6902,1.5093,2.501,3.9918,5.3687,2.1849,1.522,2.503,2.38,3.3324,1.4435,18.7825,4.578,6.0749,1.7629,1.8868,1.9273,3.3867,2.7177,9.2027,2.4977,,,,,,,,
2014/1/30,-3.1361,-2.2342,-0.8392,-1.0753,-2.1645,-4.3956,-1.4141,-0.3514,-1.5071,-0.9259,0.4304,-2.6406,3.2203,0.1374,1.3751,-2.2923,-0.998,-0.2167,10.1093,-0.0654,-0.8571,-3.0151,-7.9686,-0.4431,-1.8307,-0.1253,-3.5107,0.1449,-2.2467,-0.4992,4.0139,-1.5152,-5.0744,0.9836,-7.2323,,,,,,,,,0.9113,1.1307,0.2094,0.4755,2.3074,0.9904,0.3327,0.5787,0.2631,0.3486,0.8141,0.3861,0.9893,0.707,3.4732,0.271,0.1617,0.5,0.8137,0.2126,0.3232,0.9212,2.5019,0.3749,0.3169,0.3945,0.3585,1.9281,2.1491,0.212,0.5782,0.5675,3.4484,1.7265,1.4101,,,,,,,,,22922165772,9064446733,17719396964,2669152348,2533479086,8728617606,55567438771,6218284018,10964682144,1390054390,1241838150,35154688043,8284370334,1213201800,2902725000,9064446733,10964682144,5847027103,3263974779,7395079905,2154870000,4255650000,4557355016,2979292849,7172880000,1115800000,1.37247E+11,2218939200,3106600000,1495000000,29214453642,3421637638,3659705000,2728789251,14104668253,,,,,,,,,6.6772,19.1318,29.2547,20.5835,-100.0911,26.1478,6.9703,31.4615,15.8126,54.8732,-42.3765,8.5976,200.8932,55.7076,22.2116,10.8537,10.2011,40.6217,207.5159,46.5865,52.3619,15.6028,34.1496,22.3015,89.0047,161.5657,9.0672,-26.8132,47.3858,73.3778,28.7398,29.2789,310.8243,-24.8341,14.6859,,,,,,,,,2.1721,3.1795,1.6959,3.4971,2.0795,8.6383,1.5397,2.0312,2.6697,2.2693,7.9151,2.4731,2.5308,3.6449,4.0617,1.8038,1.7223,2.3498,3.4265,4.8177,1.6155,2.8855,2.0986,3.3963,2.9333,2.3365,3.2201,2.1131,4.975,1.4115,4.0451,2.5884,1.6347,2.8281,3.6838,,,,,,,,,2.2006,2.5979,1.4483,5.9294,5.363,3.3168,2.2482,0.6854,3.8359,1.5674,11.5109,2.8625,2.4736,18.161,5.7685,1.4738,2.4746,3.9832,5.9115,2.1835,1.5089,2.4275,2.1904,3.3176,1.4171,18.759,4.4173,6.0837,1.7233,1.8774,2.0047,3.3354,2.5798,9.2933,2.3171,,,,,,,,
