ÈÕÆÚ,000639.SZ,000716.SZ,000895.SZ,002216.SZ,002329.SZ,002330.SZ,002481.SZ,002495.SZ,002507.SZ,002515.SZ,002557.SZ,002570.SZ,002582.SZ,002650.SZ,002661.SZ,002695.SZ,002702.SZ,002719.SZ,002726.SZ,002732.SZ,002770.SZ,002820.SZ,002840.SZ,002847.SZ,002910.SZ,002946.SZ,002956.SZ,300146.SZ,300741.SZ,300783.SZ,300791.SZ,600073.SH,600186.SH,600305.SH,600419.SH,600429.SH,600597.SH,600866.SH,600872.SH,600882.SH,600887.SH,603020.SH,603027.SH,603043.SH,603288.SH,603317.SH,603345.SH,603517.SH,603536.SH,603696.SH,603697.SH,603755.SH,603777.SH,603866.SH,603886.SH,000639.SZ,000716.SZ,000895.SZ,002216.SZ,002329.SZ,002330.SZ,002481.SZ,002495.SZ,002507.SZ,002515.SZ,002557.SZ,002570.SZ,002582.SZ,002650.SZ,002661.SZ,002695.SZ,002702.SZ,002719.SZ,002726.SZ,002732.SZ,002770.SZ,002820.SZ,002840.SZ,002847.SZ,002910.SZ,002946.SZ,002956.SZ,300146.SZ,300741.SZ,300783.SZ,300791.SZ,600073.SH,600186.SH,600305.SH,600419.SH,600429.SH,600597.SH,600866.SH,600872.SH,600882.SH,600887.SH,603020.SH,603027.SH,603043.SH,603288.SH,603317.SH,603345.SH,603517.SH,603536.SH,603696.SH,603697.SH,603755.SH,603777.SH,603866.SH,603886.SH,000639.SZ,000716.SZ,000895.SZ,002216.SZ,002329.SZ,002330.SZ,002481.SZ,002495.SZ,002507.SZ,002515.SZ,002557.SZ,002570.SZ,002582.SZ,002650.SZ,002661.SZ,002695.SZ,002702.SZ,002719.SZ,002726.SZ,002732.SZ,002770.SZ,002820.SZ,002840.SZ,002847.SZ,002910.SZ,002946.SZ,002956.SZ,300146.SZ,300741.SZ,300783.SZ,300791.SZ,600073.SH,600186.SH,600305.SH,600419.SH,600429.SH,600597.SH,600866.SH,600872.SH,600882.SH,600887.SH,603020.SH,603027.SH,603043.SH,603288.SH,603317.SH,603345.SH,603517.SH,603536.SH,603696.SH,603697.SH,603755.SH,603777.SH,603866.SH,603886.SH,000639.SZ,000716.SZ,000895.SZ,002216.SZ,002329.SZ,002330.SZ,002481.SZ,002495.SZ,002507.SZ,002515.SZ,002557.SZ,002570.SZ,002582.SZ,002650.SZ,002661.SZ,002695.SZ,002702.SZ,002719.SZ,002726.SZ,002732.SZ,002770.SZ,002820.SZ,002840.SZ,002847.SZ,002910.SZ,002946.SZ,002956.SZ,300146.SZ,300741.SZ,300783.SZ,300791.SZ,600073.SH,600186.SH,600305.SH,600419.SH,600429.SH,600597.SH,600866.SH,600872.SH,600882.SH,600887.SH,603020.SH,603027.SH,603043.SH,603288.SH,603317.SH,603345.SH,603517.SH,603536.SH,603696.SH,603697.SH,603755.SH,603777.SH,603866.SH,603886.SH,000639.SZ,000716.SZ,000895.SZ,002216.SZ,002329.SZ,002330.SZ,002481.SZ,002495.SZ,002507.SZ,002515.SZ,002557.SZ,002570.SZ,002582.SZ,002650.SZ,002661.SZ,002695.SZ,002702.SZ,002719.SZ,002726.SZ,002732.SZ,002770.SZ,002820.SZ,002840.SZ,002847.SZ,002910.SZ,002946.SZ,002956.SZ,300146.SZ,300741.SZ,300783.SZ,300791.SZ,600073.SH,600186.SH,600305.SH,600419.SH,600429.SH,600597.SH,600866.SH,600872.SH,600882.SH,600887.SH,603020.SH,603027.SH,603043.SH,603288.SH,603317.SH,603345.SH,603517.SH,603536.SH,603696.SH,603697.SH,603755.SH,603777.SH,603866.SH,603886.SH,000639.SZ,000716.SZ,000895.SZ,002216.SZ,002329.SZ,002330.SZ,002481.SZ,002495.SZ,002507.SZ,002515.SZ,002557.SZ,002570.SZ,002582.SZ,002650.SZ,002661.SZ,002695.SZ,002702.SZ,002719.SZ,002726.SZ,002732.SZ,002770.SZ,002820.SZ,002840.SZ,002847.SZ,002910.SZ,002946.SZ,002956.SZ,300146.SZ,300741.SZ,300783.SZ,300791.SZ,600073.SH,600186.SH,600305.SH,600419.SH,600429.SH,600597.SH,600866.SH,600872.SH,600882.SH,600887.SH,603020.SH,603027.SH,603043.SH,603288.SH,603317.SH,603345.SH,603517.SH,603536.SH,603696.SH,603697.SH,603755.SH,603777.SH,603866.SH,603886.SH
2014/1/16,1.3166,3.4423,3.8502,-1.3871,-0.5046,0.9862,-0.1623,0.817,-3.168,0,-0.5522,-1.4446,5.6971,-1.9885,0.8626,0.9168,-0.9622,,,,,,,,,,,-1.9712,,,,5.5419,0.8403,-0.857,-1.2266,-0.2817,-1.3662,0.4808,0.8688,1.669,-0.2052,,,,,,,,,,,,,,,1.9199,4.2008,0.4524,0.8644,1.1577,0.4605,0.3754,0.7857,1.8149,0.7917,2.5901,2.5406,16.4812,1.3723,5.0972,5.5283,4.1947,,,,,,,,,,,0.3116,,,,2.8146,0.3377,1.5791,0.9658,0.5791,0.3922,0.6521,1.832,0.951,0.6146,,,,,,,,,,,,,,,1458398032,2056596181,59156614076,6467552880,1203596054,1573990400,4606987484,920409756.2,1956358770,1191411000,1826045000,10645329948,1275542247,2101434077,760183600,1044013085,879010000,,,,,,,,,,,11772989834,,,,6648606977,2548858346,4707093000,1355505600,6265800000,27357000000,2276157458,9248957822,2062142221,71328246573,,,,,,,,,,,,,,,16.8186,71.8709,27.8452,79.8559,69.619,61.1284,47.0056,49.6186,38.737,86.2799,28.6234,24.1876,33.0129,26.6579,33.4485,28.0347,60.3656,,,,,,,,,,,57.2622,,,,45.3964,-7.7428,120.3383,41.9242,-27.6583,67.4914,113.6955,43.4554,13.2167,24.94,,,,,,,,,,,,,,,2.6275,3.5473,7.488,5.2628,3.1876,1.9574,5.322,1.626,5.2458,2.2912,2.8057,4.457,2.4742,2.4718,4.0934,2.4166,2.5557,,,,,,,,,,,10.8146,,,,3.5552,4.4184,8.5929,5.7537,3.9717,6.4057,1.5622,4.3368,2.0152,4.9296,,,,,,,,,,,,,,,1.2538,2.2649,2.39,2.618,2.5553,1.2527,7.1388,6.3066,6.4384,9.6074,2.4441,2.8511,3.7094,2.5717,2.3796,3.8165,2.7006,,,,,,,,,,,16.2907,,,,0.6795,1.1819,4.2369,16.6988,1.6542,1.6822,2.5483,3.9897,2.9137,1.6637,,,,,,,,,,,,,,
2014/1/17,-2.2896,-0.9983,-0.3482,0.2131,0.3381,-2.1484,-0.4065,0.8104,0,-0.1471,-3.2392,-1.5024,-3.9001,1.1746,-3.0787,-2.0712,-4.4414,,,,,,,,,,,1.9022,,,,-2.5671,-1.6667,-2.161,-2.1289,-1.9774,-2.5916,-1.9139,-1.5504,-2.052,-3.4181,,,,,,,,,,,,,,,1.4193,2.5131,0.4802,0.3936,1.2982,0.4588,0.3549,0.7667,0.5326,0.9076,2.764,1.7106,8.4682,1.2392,3.8979,2.7597,5.9786,,,,,,,,,,,0.3633,,,,1.1464,0.3192,1.2729,1.0326,0.3884,0.2123,0.4433,0.6832,0.4384,0.7121,,,,,,,,,,,,,,,1425006493,2036064439,58950620131,6481337094,1207665694,1540174200,4588259893,927868506.2,1956358770,1189658925,1766895000,10485396445,1225794982,2126117232,736780000,1022389268,839970000,,,,,,,,,,,11996932575,,,,6477930952,2506377374,4605373000,1326648000,6141900000,26648016086,2232594636,9105563127,2019827401,68890144081,,,,,,,,,,,,,,,16.4335,71.1534,27.7482,80.0261,69.8544,59.8151,46.8145,50.0207,38.737,86.1531,27.6962,23.8242,31.7253,26.971,32.4188,27.454,57.6845,,,,,,,,,,,58.3514,,,,44.231,-7.6137,117.7378,41.0317,-27.1114,65.7423,111.5196,42.7817,12.9455,24.0875,,,,,,,,,,,,,,,2.5673,3.5119,7.4619,5.274,3.1983,1.9153,5.3004,1.6392,5.2458,2.2878,2.7149,4.39,2.3777,2.5008,3.9674,2.3666,2.4422,,,,,,,,,,,11.0204,,,,3.4639,4.3447,8.4072,5.6312,3.8932,6.2397,1.5323,4.2696,1.9739,4.7611,,,,,,,,,,,,,,,1.2251,2.2423,2.3817,2.6236,2.564,1.2258,7.1098,6.3577,6.4384,9.5933,2.365,2.8082,3.5647,2.6019,2.3063,3.7374,2.5807,,,,,,,,,,,16.6005,,,,0.6621,1.1622,4.1453,16.3433,1.6215,1.6386,2.4996,3.9279,2.8539,1.6068,,,,,,,,,,,,,,
2014/1/20,-3.6732,1.0084,-3.4943,-3.658,-1.6007,0,0.5714,-1.7685,-9.9858,-0.5891,-0.4304,-0.2976,-7.1135,0.0528,-1.8824,-2.7829,-1.3072,,,,,,,,,,,1.7333,,,,0,-1.6949,-5.0801,-1.7523,-3.17,-5.3211,-1.2195,-6.9116,-2.095,-2.2086,,,,,,,,,,,,,,,3.2401,1.9948,0.5981,0.4858,1.0321,0.2305,0.4411,0.7179,1.0256,0.7556,1.8824,1.1588,10.6309,2.2205,3.1335,2.7047,3.5658,,,,,,,,,,,0.5157,,,,,0.3604,1.8,0.736,0.5032,0.7454,0.4968,1.7479,0.3604,0.682,,,,,,,,,,,,,,,1372663000,2056596181,56890680682,6244248625,1188334903,1540174200,4614478521,911459256.1,1761001180,1182650625,1759290000,10454189908,1138597527,2127239194,722911200,993936876.4,828990000,,,,,,,,,,,12204879406,,,,6477930952,2463896402,4371417000,1303401600,5947200000,25230048258,2205367872,8476219744,1977512581,67368621474,,,,,,,,,,,,,,,15.8299,71.8709,26.7786,77.0987,68.7363,59.8151,47.082,49.1361,34.8688,85.6455,27.577,23.7533,29.4685,26.9852,31.8085,26.69,56.9305,,,,,,,,,,,59.3629,,,,44.231,-7.4847,111.7567,40.3127,-26.252,62.2441,110.1596,39.8248,12.6743,23.5555,,,,,,,,,,,,,,,2.473,3.5473,7.2012,5.0811,3.1471,1.9153,5.3307,1.6102,4.722,2.2744,2.7032,4.377,2.2086,2.5021,3.8927,2.3007,2.4102,,,,,,,,,,,11.2114,,,,3.4639,4.2711,7.9801,5.5325,3.7698,5.9077,1.5136,3.9745,1.9325,4.6559,,,,,,,,,,,,,,,1.1801,2.2649,2.2985,2.5276,2.5229,1.2258,7.1505,6.2452,5.7954,9.5368,2.3548,2.7999,3.3111,2.6033,2.2629,3.6334,2.5469,,,,,,,,,,,16.8883,,,,0.6621,1.1425,3.9348,16.057,1.5701,1.5514,2.4691,3.6564,2.7942,1.5713,,,,,,,,,,,,,,
2014/1/21,0.8547,0.6656,3.1949,1.4128,1.4555,1.7964,-0.1623,1.6367,-4.2351,1.1852,0.7685,1.9776,1.5709,-0.2637,2.0983,0.9924,0.2208,,,,,,,,,,,0,,,,0,2.1552,2.0361,0.3075,0.2976,-0.9205,0.7407,0.282,2.5678,-0.6803,,,,,,,,,,,,,,,2.3296,1.7567,0.268,0.6469,0.8513,0.2824,0.319,0.6502,6.4817,0.726,2.1547,1.8103,6.0446,1.464,2.7207,2.5548,3.9469,,,,,,,,,,,,,,,,0.2707,1.4218,1.0498,0.3523,0.617,0.4185,1.0251,0.5763,0.5011,,,,,,,,,,,,,,,1384395162,2070284009,58708274314,6332467590,1205630874,1567842000,4606987484,926376756.2,1686420220,1196667225,1772810000,10660933216,1156484185,2121629386,738080200,1003800372,830820000,,,,,,,,,,,12204879406,,,,6477930952,2516997617,4460422000,1307409600,5964900000,24997794907,2221703930,8500118860,2028290365,66910331532,,,,,,,,,,,,,,,15.9652,72.3492,27.6342,78.188,69.7367,60.8896,47.0056,49.9402,33.3921,86.6606,27.789,24.223,29.9315,26.9141,32.476,26.9548,57.0562,,,,,,,,,,,59.3629,,,,44.231,-7.646,114.0321,40.4367,-26.3301,61.6711,110.9756,39.9371,12.9997,23.3953,,,,,,,,,,,,,,,2.4941,3.5709,7.4313,5.1529,3.1929,1.9497,5.322,1.6365,4.522,2.3013,2.7239,4.4635,2.2433,2.4955,3.9744,2.3236,2.4156,,,,,,,,,,,11.2114,,,,3.4639,4.3631,8.1426,5.5495,3.781,5.8533,1.5248,3.9857,1.9821,4.6242,,,,,,,,,,,,,,,1.1901,2.28,2.3719,2.5633,2.5597,1.2478,7.1388,6.3474,5.55,9.6498,2.3729,2.8553,3.3631,2.5964,2.3104,3.6695,2.5526,,,,,,,,,,,16.8883,,,,0.6621,1.1671,4.0149,16.1063,1.5748,1.5371,2.4874,3.6667,2.8659,1.5607,,,,,,,,,,,,,,
2014/1/22,3.3898,7.6033,1.1146,2.3074,2.2785,2.1569,1.0569,3.5427,1.4851,1.6105,5.9581,3.0004,2.0783,5.4997,2.2607,2.6077,5.8737,,,,,,,,,,,0,,,,0,3.3755,7.8107,2.2685,4.1543,2.5917,2.9412,5.717,2.3644,2.7397,,,,,,,,,,,,,,,2.9321,4.108,0.3559,1.3161,2.2704,0.8541,0.7722,1.7903,4.036,1.3317,5.844,2.8617,6.1698,3.9691,5.1002,3.6087,8.1414,,,,,,,,,,,,,,,,0.6543,2.3409,1.206,0.7312,0.6309,0.863,1.625,0.7363,1.0095,,,,,,,,,,,,,,,1431323812,2227694033,59362608021,6478580251,1233100944,1601658200,4655679222,959195256.4,1711466065,1215940050,1878435000,10980800221,1180519380,2238313392,754766100,1029976572,879620000,,,,,,,,,,,12204879406,,,,6477930952,2601959562,4808813000,1337068800,6212700000,25645659518,2287048163,8986067548,2076247161,68743491300,,,,,,,,,,,,,,,16.5063,77.8502,27.9422,79.9921,71.3256,62.2029,47.5024,51.7095,33.888,88.0563,29.4446,24.9498,30.5535,28.3943,33.2102,27.6578,60.4075,,,,,,,,,,,59.3629,,,,44.231,-7.9041,122.9388,41.354,-27.4239,63.2694,114.2395,42.2203,13.3071,24.0362,,,,,,,,,,,,,,,2.5787,3.8424,7.5141,5.2718,3.2657,1.9918,5.3783,1.6945,4.5891,2.3384,2.8862,4.5974,2.2899,2.6328,4.0642,2.3842,2.5574,,,,,,,,,,,11.2114,,,,3.4639,4.5104,8.7786,5.6754,3.9381,6.005,1.5696,4.2135,2.029,4.7509,,,,,,,,,,,,,,,1.2305,2.4533,2.3983,2.6225,2.618,1.2747,7.2143,6.5723,5.6324,9.8052,2.5143,2.9409,3.433,2.7392,2.3626,3.7651,2.7025,,,,,,,,,,,16.8883,,,,0.6621,1.2065,4.3285,16.4717,1.6402,1.577,2.5605,3.8763,2.9337,1.6034,,,,,,,,,,,,,,
2014/1/23,1.0719,-0.768,-0.7348,1.7021,0.9901,0.9597,-2.0917,1.8663,-0.813,1.0807,-1.9343,0.6394,0.4735,0.3008,0.1723,0.3683,-1.1789,,,,,,,,,,,0,,,,0,-0.8163,4.8652,0.2998,0.9972,0.6673,4.0476,0.1773,-0.4076,3.4133,,,,,,,,,,,,,,,2.4546,2.3965,0.1956,1.0265,2.235,0.9087,0.8656,1.7425,2.58,1.1224,3.6456,3.6789,6.5048,3.0269,4.4172,4.3995,4.3266,,,,,,,,,,,,,,,,0.4366,3.1088,1.2553,0.7318,0.4632,1.3029,1.5867,0.5991,1.6307,,,,,,,,,,,,,,,1446665870,2210584248,58926385549,6588853957,1245309864,1617029200,4558295747,977096256.6,1697551707,1229080613,1842100000,11051014929,1186108961,2245045162,756066300,1033770225,869250000,,,,,,,,,,,12204879406,,,,6477930952,2580719076,5042769000,1341076800,6274650000,25816793566,2379619160,9002000292,2067784197,71089935803,,,,,,,,,,,,,,,16.6833,77.2522,27.7368,81.3536,72.0318,62.7999,46.5088,52.6745,33.6125,89.0079,28.8751,25.1093,30.6982,28.4797,33.2674,27.7596,59.6953,,,,,,,,,,,59.3629,,,,44.231,-7.8396,128.92,41.478,-27.6974,63.6916,118.8635,42.2951,13.2529,24.8567,,,,,,,,,,,,,,,2.6063,3.8129,7.4589,5.3615,3.298,2.0109,5.2658,1.7261,4.5518,2.3636,2.8304,4.6268,2.3008,2.6407,4.0712,2.3929,2.5273,,,,,,,,,,,11.2114,,,,3.4639,4.4736,9.2057,5.6924,3.9773,6.045,1.6332,4.221,2.0207,4.9131,,,,,,,,,,,,,,,1.2437,2.4345,2.3807,2.6671,2.6439,1.287,7.0634,6.695,5.5866,9.9112,2.4656,2.9597,3.4493,2.7475,2.3667,3.779,2.6706,,,,,,,,,,,16.8883,,,,0.6621,1.1967,4.5391,16.5211,1.6566,1.5875,2.6642,3.8832,2.9217,1.6581,,,,,,,,,,,,,,
2014/1/24,0.4367,0.9288,-0.6992,0.6695,0.2451,1.711,3.9441,1.0687,4.9508,0.7128,0.367,1.4472,1.7908,0.8496,1.8917,2.6422,0.7018,,,,,,,,,,,0,,,,2.7545,0.823,0.1513,1.7932,2.3977,-1.6098,0,0.708,1.5007,-0.6189,,,,,,,,,,,,,,,2.1396,1.6375,0.2602,1.4238,1.9834,1.539,0.8416,1.9404,3.3162,1.164,2.7678,2.3698,6.0956,2.7665,5.4078,5.9746,4.5623,,,,,,,,,,,,,,,4.6373,0.4087,1.5338,1.5854,0.8888,0.5822,,1.8701,0.8268,0.6841,,,,,,,,,,,,,,,1452983188,2231115990,58514397660,6632963440,1248362095,1644697000,4738080624,987538506.6,1781594430,1237840988,1848860000,11210948432,1207349366,2264118509,770368500,1061084520,875350000,,,,,,,,,,,12204879406,,,,6656364978,2601959562,5050398000,1365124800,6425100000,25401182306,2379619160,9065731268,2098815065,70649977459,,,,,,,,,,,,,,,16.7561,77.9697,27.5429,81.8983,72.2084,63.8744,48.3431,53.2374,35.2766,89.6423,28.9811,25.4727,31.2479,28.7216,33.8967,28.4931,60.1142,,,,,,,,,,,59.3629,,,,45.4494,-7.9041,129.115,42.2218,-28.3615,62.6663,118.8635,42.5946,13.4517,24.7029,,,,,,,,,,,,,,,2.6177,3.8483,7.4067,5.3974,3.3061,2.0453,5.4735,1.7446,4.7772,2.3805,2.8408,4.6938,2.342,2.6631,4.1482,2.4562,2.545,,,,,,,,,,,11.2114,,,,3.5593,4.5104,9.2196,5.7945,4.0727,5.9477,1.6332,4.2509,2.0511,4.8827,,,,,,,,,,,,,,,1.2491,2.4571,2.3641,2.6849,2.6504,1.309,7.342,6.7665,5.8632,9.9818,2.4747,3.0026,3.511,2.7708,2.4115,3.8789,2.6894,,,,,,,,,,,16.8883,,,,0.6803,1.2065,4.5459,16.8173,1.6963,1.5619,2.6642,3.9107,2.9656,1.6479,,,,,,,,,,,,,,
2014/1/27,2.1739,0.1534,-3.2926,-3.3666,-2.5265,-0.9346,2.9249,-1.2085,-0.6873,-1.1323,-3.1993,-2.7836,-0.1389,-1.0406,-0.9283,-1.0726,-3.9721,,,,,,,,,,,0,,,,-3.9627,-2.0408,0.5035,-1.1744,-0.551,-4.5717,0,4.5694,-2.1505,-3.1655,,,,,,,,,,,,,,,4.8335,1.2692,0.422,1.1439,2.1892,0.9355,1.3492,1.0747,1.987,0.9532,2.7616,2.7332,5.0309,1.8682,3.6245,3.8854,7.1145,,,,,,,,,,,,,,,2.6101,0.4529,1.5047,0.9658,0.8025,1.9852,,4.5046,0.5745,0.8815,,,,,,,,,,,,,,,1484569779,2234537947,56587748410,6409659185,1216822384,1629326000,4876664801,975604506.5,1769349795,1223824388,1789710000,10898883061,1205672492,2240557315,763217400,1049703564,840580000,,,,,,,,,,,12204879406,,,,6392592939,2548858346,5075828000,1349092800,6389700000,24239915550,2379619160,9479982609,2053679257,68413522542,,,,,,,,,,,,,,,17.1204,78.0893,26.636,79.1411,70.384,63.2775,49.7571,52.5941,35.0341,88.6273,28.0539,24.7637,31.2045,28.4227,33.582,28.1875,57.7264,,,,,,,,,,,59.3629,,,,43.6484,-7.7428,129.7652,41.7259,-28.2052,59.8014,118.8635,44.5409,13.1625,23.9209,,,,,,,,,,,,,,,2.6746,3.8542,7.1628,5.2157,3.2226,2.0262,5.6336,1.7235,4.7443,2.3535,2.7499,4.5631,2.3387,2.6354,4.1097,2.4298,2.4439,,,,,,,,,,,11.2114,,,,3.4183,4.4184,9.266,5.7264,4.0503,5.6758,1.6332,4.4451,2.007,4.7281,,,,,,,,,,,,,,,1.2763,2.4609,2.2862,2.5946,2.5834,1.2968,7.5567,6.6847,5.8229,9.8688,2.3955,2.919,3.5062,2.742,2.3891,3.8373,2.5826,,,,,,,,,,,16.8883,,,,0.6533,1.1819,4.5688,16.6198,1.6869,1.4905,2.6642,4.0894,2.9018,1.5957,,,,,,,,,,,,,,
2014/1/28,4.1337,-3.5222,-2.0771,-4.3011,-0.3344,-0.9434,0.6144,-0.9174,1.7616,-2.1475,0.5194,-5.8697,-1.0199,3.355,-1.2777,-2.2046,0.8708,,,,,,,,,,,0,,,,-0.1214,2.5,-0.1002,4.3969,-1.385,-6.8583,0,2.3529,-0.4121,-0.3751,,,,,,,,,,,,,,,4.954,1.5271,0.3287,1.1958,1.119,0.6638,0.8489,1.2189,2.0453,1.6341,2.7741,5.3451,3.9561,2.6281,3.6462,3.0379,2.3788,10.0439,,,,,,,,,,,,,,0.8491,0.7264,0.8783,2.6035,0.5213,1.9782,,2.4511,0.3548,0.6804,,,,,,,,,,,,,,,1545938013,2155832935,55412371194,6133974919,1212752744,1613955000,4906628947,966654006.5,1800517958,1197543263,1799005000,10259149052,1193375415,2315728742,753465900,1026562285,847900000,837224000,,,,,,,,,,12204879406,,,,6384834938,2612579805,5070742000,1408411200,6301200000,22577470510,2379619160,9703041023,2045216293,68156880174,,,,,,,,,,,,,,,17.8281,75.3389,26.0828,75.7372,70.1486,62.6805,50.0629,52.1116,35.6513,86.724,28.1996,23.3101,30.8863,29.3763,33.1529,27.5661,58.2291,57.9871,,,,,,,,,,59.3629,,,,43.5954,-7.9364,129.6351,43.5605,-27.8146,55.7,118.8635,45.5889,13.1082,23.8311,,,,,,,,,,,,,,,2.7852,3.7184,7.0141,4.9914,3.2118,2.0071,5.6682,1.7077,4.8279,2.303,2.7642,4.2953,2.3149,2.7238,4.0572,2.3762,2.4652,10.3802,,,,,,,,,,11.2114,,,,3.4141,4.5288,9.2567,5.9782,3.9942,5.2866,1.6332,4.5497,1.9987,4.7104,,,,,,,,,,,,,,,1.329,2.3742,2.2387,2.483,2.5748,1.2845,7.6032,6.6234,5.9255,9.6569,2.4079,2.7476,3.4704,2.834,2.3586,3.7527,2.605,8.639,,,,,,,,,,16.8883,,,,0.6525,1.2114,4.5642,17.3506,1.6636,1.3883,2.6642,4.1856,2.8898,1.5897,,,,,,,,,,,,,,
2014/1/29,-0.5838,3.6508,1.2683,0.2697,-0.8389,0.381,0,2.3148,0.1855,-2.2677,-1.2212,0.6464,0.3747,0.7267,1.2655,3.9911,0,-10.0109,,,,,,,,,,0,,,,-0.9721,-0.4065,5.5667,0.2277,0.8427,0.2166,0,0.0821,-0.1379,-2.5013,,,,,,,,,,,,,,,2.6353,2.6251,0.1789,0.6414,1.631,0.4548,0.4691,1.506,1.8522,1.5672,2.5808,1.9681,4.2199,2.2111,3.3399,5.5154,2.6986,49.2784,,,,,,,,,,,,,,1.0132,0.4044,1.978,1.4915,0.4221,1.096,,1.4305,0.3979,1.4395,,,,,,,,,,,,,,,1536913273,2234537947,56115174065,6150515974,1202578644,1620103400,4906628947,989030256.6,1803857404,1170386100,1777035000,10325462943,1197847080,2332558166,763000700,1067533729,847900000,753410000,,,,,,,,,,12204879406,,,,6322770929,2601959562,5353015000,1411617600,6354300000,22626365952,2379619160,9711007395,2042395305,66452041590,,,,,,,,,,,,,,,17.724,78.0893,26.4136,75.9414,69.5601,62.9193,50.0629,53.3178,35.7174,84.7574,27.8552,23.4608,31.002,29.5898,33.5725,28.6663,58.2291,52.182,,,,,,,,,,59.3629,,,,43.1716,-7.9041,136.8515,43.6597,-28.049,55.8207,118.8635,45.6263,13.0901,23.235,,,,,,,,,,,,,,,2.7689,3.8542,7.103,5.0048,3.1849,2.0147,5.6682,1.7472,4.8369,2.2508,2.7304,4.3231,2.3235,2.7436,4.1086,2.4711,2.4652,9.3411,,,,,,,,,,11.2114,,,,3.381,4.5104,9.772,5.9918,4.0278,5.298,1.6332,4.5534,1.9959,4.5926,,,,,,,,,,,,,,,1.3213,2.4609,2.2671,2.4897,2.5532,1.2894,7.6032,6.7767,5.9365,9.4379,2.3785,2.7654,3.4834,2.8546,2.3884,3.9024,2.605,7.7741,,,,,,,,,,16.8883,,,,0.6462,1.2065,4.8183,17.3901,1.6776,1.3913,2.6642,4.189,2.8858,1.55,,,,,,,,,,,,,,
2014/1/30,-0.9395,-3.6753,-3.1527,-0.4931,-0.7614,-1.3283,1.5267,-0.3017,-0.2777,0.6737,-2.8055,-1.7378,-0.8866,-3.4151,-1.4769,-1.2082,-2.8777,-10,,,,,,,,,,0,,,,-0.2454,0,0.38,-1.7604,0.1393,-4.1599,3.2037,-3.0353,-0.2762,-2.2069,,,,,,,,,,,,,,,2.2425,0.7489,0.3574,0.4549,0.9336,0.4453,0.5557,0.8301,0.7645,0.7706,2.1116,1.634,3.0768,1.8049,2.6015,2.8449,3.8149,21.7747,,,,,,,,,,,,,,0.8892,0.9635,1.0019,0.9094,0.2632,1.1921,2.6898,1.0166,0.334,1.0831,,,,,,,,,,,,,,,1522473689,2152410978,54346049597,6120190705,1193421953,1598584000,4981539312,986046756.6,1798848235,1178270438,1727180000,10146025355,1187226877,2252898893,751732300,1054635312,823500000,678069000,,,,,,,,,,12204879406,,,,6307254927,2601959562,5373359000,1386768000,6363150000,21685128687,2455854099,9416251633,2036753329,64985513776,,,,,,,,,,,,,,,17.5575,75.2193,25.5808,75.567,69.0305,62.0836,50.8272,53.157,35.6182,85.3283,27.0737,23.0531,30.7271,28.5793,33.0767,28.3199,56.5535,46.9638,,,,,,,,,,59.3629,,,,43.0657,-7.9041,137.3716,42.8911,-28.088,53.4986,122.6715,44.2414,13.054,22.7223,,,,,,,,,,,,,,,2.7429,3.7125,6.8791,4.9801,3.1606,1.988,5.7547,1.7419,4.8234,2.2659,2.6538,4.2479,2.3029,2.6499,4.0479,2.4412,2.3943,8.407,,,,,,,,,,11.2114,,,,3.3727,4.5104,9.8092,5.8864,4.0334,5.0776,1.6855,4.4152,1.9904,4.4912,,,,,,,,,,,,,,,1.3088,2.3704,2.1957,2.4774,2.5337,1.2723,7.7192,6.7563,5.92,9.5015,2.3118,2.7173,3.4525,2.7571,2.3531,3.8553,2.5301,6.9967,,,,,,,,,,16.8883,,,,0.6446,1.2065,4.8366,17.084,1.6799,1.3334,2.7495,4.0619,2.8779,1.5158,,,,,,,,,,,,,,
