ÈÕÆÚ,000005.SZ,000035.SZ,000068.SZ,000711.SZ,000820.SZ,000826.SZ,000920.SZ,000967.SZ,002034.SZ,002205.SZ,002479.SZ,002573.SZ,002658.SZ,002672.SZ,002887.SZ,300055.SZ,300056.SZ,300070.SZ,300090.SZ,300137.SZ,300140.SZ,300152.SZ,300156.SZ,300172.SZ,300187.SZ,300190.SZ,300203.SZ,300262.SZ,300263.SZ,300266.SZ,300332.SZ,300334.SZ,300335.SZ,300422.SZ,300425.SZ,300631.SZ,300779.SZ,600217.SH,600292.SH,600323.SH,601200.SH,601330.SH,603126.SH,603177.SH,603200.SH,603568.SH,603588.SH,603603.SH,000005.SZ,000035.SZ,000068.SZ,000711.SZ,000820.SZ,000826.SZ,000920.SZ,000967.SZ,002034.SZ,002205.SZ,002479.SZ,002573.SZ,002658.SZ,002672.SZ,002887.SZ,300055.SZ,300056.SZ,300070.SZ,300090.SZ,300137.SZ,300140.SZ,300152.SZ,300156.SZ,300172.SZ,300187.SZ,300190.SZ,300203.SZ,300262.SZ,300263.SZ,300266.SZ,300332.SZ,300334.SZ,300335.SZ,300422.SZ,300425.SZ,300631.SZ,300779.SZ,600217.SH,600292.SH,600323.SH,601200.SH,601330.SH,603126.SH,603177.SH,603200.SH,603568.SH,603588.SH,603603.SH,000005.SZ,000035.SZ,000068.SZ,000711.SZ,000820.SZ,000826.SZ,000920.SZ,000967.SZ,002034.SZ,002205.SZ,002479.SZ,002573.SZ,002658.SZ,002672.SZ,002887.SZ,300055.SZ,300056.SZ,300070.SZ,300090.SZ,300137.SZ,300140.SZ,300152.SZ,300156.SZ,300172.SZ,300187.SZ,300190.SZ,300203.SZ,300262.SZ,300263.SZ,300266.SZ,300332.SZ,300334.SZ,300335.SZ,300422.SZ,300425.SZ,300631.SZ,300779.SZ,600217.SH,600292.SH,600323.SH,601200.SH,601330.SH,603126.SH,603177.SH,603200.SH,603568.SH,603588.SH,603603.SH,000005.SZ,000035.SZ,000068.SZ,000711.SZ,000820.SZ,000826.SZ,000920.SZ,000967.SZ,002034.SZ,002205.SZ,002479.SZ,002573.SZ,002658.SZ,002672.SZ,002887.SZ,300055.SZ,300056.SZ,300070.SZ,300090.SZ,300137.SZ,300140.SZ,300152.SZ,300156.SZ,300172.SZ,300187.SZ,300190.SZ,300203.SZ,300262.SZ,300263.SZ,300266.SZ,300332.SZ,300334.SZ,300335.SZ,300422.SZ,300425.SZ,300631.SZ,300779.SZ,600217.SH,600292.SH,600323.SH,601200.SH,601330.SH,603126.SH,603177.SH,603200.SH,603568.SH,603588.SH,603603.SH,000005.SZ,000035.SZ,000068.SZ,000711.SZ,000820.SZ,000826.SZ,000920.SZ,000967.SZ,002034.SZ,002205.SZ,002479.SZ,002573.SZ,002658.SZ,002672.SZ,002887.SZ,300055.SZ,300056.SZ,300070.SZ,300090.SZ,300137.SZ,300140.SZ,300152.SZ,300156.SZ,300172.SZ,300187.SZ,300190.SZ,300203.SZ,300262.SZ,300263.SZ,300266.SZ,300332.SZ,300334.SZ,300335.SZ,300422.SZ,300425.SZ,300631.SZ,300779.SZ,600217.SH,600292.SH,600323.SH,601200.SH,601330.SH,603126.SH,603177.SH,603200.SH,603568.SH,603588.SH,603603.SH,000005.SZ,000035.SZ,000068.SZ,000711.SZ,000820.SZ,000826.SZ,000920.SZ,000967.SZ,002034.SZ,002205.SZ,002479.SZ,002573.SZ,002658.SZ,002672.SZ,002887.SZ,300055.SZ,300056.SZ,300070.SZ,300090.SZ,300137.SZ,300140.SZ,300152.SZ,300156.SZ,300172.SZ,300187.SZ,300190.SZ,300203.SZ,300262.SZ,300263.SZ,300266.SZ,300332.SZ,300334.SZ,300335.SZ,300422.SZ,300425.SZ,300631.SZ,300779.SZ,600217.SH,600292.SH,600323.SH,601200.SH,601330.SH,603126.SH,603177.SH,603200.SH,603568.SH,603588.SH,603603.SH
2014/1/16,0.8547,-0.932,0,0.1832,0.9259,-0.3891,2.104,0.4754,-0.7931,-0.0743,3.0749,0,0.7386,-0.2132,,1.1378,0,-2.5061,3.0641,-0.3247,-5.8994,-2.6657,0.5313,-1.2037,0.2183,0,-1.7554,0.0661,-2.5354,0,-0.996,-2.1871,-0.2161,,,,,0,0.0875,4.5807,,,,,,,,,0.2448,0.7957,,0.6574,0.5514,0.799,0.685,0.1898,0.9123,1.5269,0.635,,1.6376,1.7525,,0.9737,,1.0986,1.1742,1.9522,2.3007,3.2538,3.1284,3.9727,2.4095,,3.1607,2.8524,2.0316,,7.5319,1.3038,0.8796,,,,,,1.6291,2.8867,,,,,,,,,2156433497,2008577905,4761325474,880114248,1926029695,19172098683,3481500000,1558149745,814478204.8,1562244642,5641252800,5848373948,1533386976,2739399335,,6715851600,1591917813,20578157755,6886686790,2938967697,3023513376,3036528000,1848617159,1315563519,1532601000,1401152371,1541691488,1830991610,1660116000,499408000,3379612425,2240274782,1867308485,,,,,3198272000,5312489811,6572324898,,,,,,,,,-50.9585,1.7751,-127.9878,-32.0774,157.6403,33.9081,53.4289,29.3892,30.5041,22.0689,39.7856,65.615,41.9346,35.5127,,65.1175,47.2558,42.1148,62.2929,62.1361,346.9049,66.2382,-20.7399,40.1647,102.1652,119.6344,48.5118,63.2174,49.8038,92.4771,41.1151,69.658,56.0982,,,,,-27.3285,56.2985,33.361,,,,,,,,,3.4567,161.0088,24.3166,2.7046,11.4425,4.5256,3.2222,1.9529,2.2364,1.6759,2.79,5.2956,4.7668,3.2995,,4.966,5.5264,7.3062,5.9126,3.8603,4.0034,2.15,1.936,3.1954,6.4584,3.5772,4.0589,7.6164,3.9625,3.6599,3.7836,7.18,4.9186,,,,,78.9787,4.0983,3.1943,,,,,,,,,41.4475,49.0821,6.5969,13.9242,10.3609,7.3987,1.5239,0.577,0.8723,1.7937,1.7957,15.4403,9.5508,4.6727,,11.8551,5.3944,11.2894,9.3021,11.1583,13.2731,5.379,9.8463,5.1326,8.6248,12.4153,8.2041,8.9634,7.7467,6.2022,14.658,14.67,9.3142,,,,,4.0102,3.6045,7.7911,,,,,,,,
2014/1/17,-2.1186,-1.9755,0,-1.0969,-9.9771,-2.1159,-2.5455,-0.3155,1.6715,-2.5279,-0.6485,0,-0.782,-5.4318,,-2.075,0,-1.7137,-0.4054,2.0087,-6.3077,1.8779,-2.1142,-1.9681,-0.7262,0,-1.902,-2.2442,-0.8108,0,0.1341,-4.0994,-1.9491,,,,,0,-8.4753,-2.8211,,,,,,,,,0.2186,0.5635,,0.5159,2.4061,0.5224,0.6538,0.1197,1.1828,1.6746,0.5229,,1.5977,4.0413,,0.4694,,0.9076,0.8249,3.6564,2.1574,3.4363,2.8533,3.3082,1.3758,,2.5125,2.4772,1.3121,,4.0126,2.4246,0.9807,,,,,,4.4823,2.0674,,,,,,,,,2110746346,1968897627,4761325474,870460344,1733868475,18766439043,3392880000,1553234446,828092302.7,1522752956,5604668800,5848373948,1521395680,2590600714,,6576497679,1591917813,20225507874,6858767790,2998002336,2832799455,3093552000,1809534344,1289671453,1521471000,1401152371,1512368249,1789900049,1646655600,499408000,3384145775,2148437431,1830912651,,,,,3198272000,4862239473,6386914099,,,,,,,,,-49.8789,1.74,-127.9878,-31.7255,141.9124,33.1907,52.0689,29.2964,31.014,21.511,39.5275,65.615,41.6067,33.5838,,63.7663,47.2558,41.3931,62.0403,63.3842,325.0232,67.4821,-20.3014,39.3742,101.4232,119.6344,47.5891,61.7987,49.3999,92.4771,41.1702,66.8024,55.0047,,,,,-27.3285,51.5271,32.4198,,,,,,,,,3.3835,157.828,24.3166,2.675,10.3009,4.4298,3.1402,1.9467,2.2738,1.6335,2.7719,5.2956,4.7295,3.1203,,4.863,5.5264,7.181,5.8887,3.9378,3.7509,2.1903,1.8951,3.1325,6.4115,3.5772,3.9817,7.4455,3.9304,3.6599,3.7887,6.8856,4.8227,,,,,78.9787,3.751,3.1042,,,,,,,,,40.5694,48.1124,6.5969,13.7715,9.3272,7.2422,1.4851,0.5752,0.8869,1.7483,1.7841,15.4403,9.4761,4.4189,,11.6091,5.3944,11.0959,9.2643,11.3825,12.4358,5.48,9.6382,5.0316,8.5621,12.4153,8.0481,8.7623,7.6839,6.2022,14.6776,14.0686,9.1327,,,,,4.0102,3.299,7.5713,,,,,,,,
2014/1/20,-0.4329,-2.5912,0,-0.7394,-8.1529,0.1663,-2.9851,0.6329,0.7148,0.9153,0.2611,0,7.2414,0.0323,,-4.8251,0,-2.359,2.9851,10.0053,-3.9409,2.1505,1.5119,4.8279,2.158,0,2.5264,1.418,-0.2384,0,-3.5499,-4.4365,0.497,,,,,0,-0.6683,-0.6112,,,,,,,,,0.1489,0.695,,0.4536,3.6789,0.8081,0.612,0.1989,1.8427,1.2618,0.4732,,4.9898,1.5642,,1.0765,,1.1939,2.9338,5.7621,1.7834,5.9623,3.8283,8.6461,3.962,,5.367,3.3267,1.8131,,6.2566,3.7468,1.0062,,,,,,3.6609,1.7233,,,,,,,,,2101608916,1917880126,4761325474,864024408,1592508498,18797643630,3291600000,1563065044,834011475.7,1536691198,5619302400,5848373948,1631565712,2591436661,,6259173691,1591917813,19748393329,7063507127,3297962122,2721162038,3160080000,1836892314,1351935706,1554304500,1401152371,1685893360,1815280131,1642729650,499408000,3264012000,2053121392,1840011610,,,,,3198272000,4829747180,6347880247,,,,,,,,,-49.663,1.6949,-127.9878,-31.491,130.3425,33.2459,50.5146,29.4819,31.2357,21.7079,39.6307,65.615,44.6196,33.5946,,60.6895,47.2558,40.4166,63.8923,69.726,312.2144,68.9333,-20.6084,41.2751,103.612,119.6344,48.7914,62.6749,49.2822,92.4771,39.7087,63.8387,55.2781,,,,,-27.3285,51.1827,32.2217,,,,,,,,,3.3688,153.7384,24.3166,2.6552,9.4611,4.4372,3.0464,1.9591,2.2901,1.6485,2.7791,5.2956,5.072,3.1213,,4.6283,5.5264,7.0116,6.0645,4.3318,3.6031,2.2375,1.9237,3.2838,6.5498,3.5772,4.0823,7.5511,3.921,3.6599,3.6542,6.5802,4.8466,,,,,78.9787,3.7259,3.0852,,,,,,,,,40.3937,46.8658,6.5969,13.6697,8.5668,7.2542,1.4408,0.5788,0.8932,1.7643,1.7887,15.4403,10.1623,4.4204,,11.0489,5.3944,10.8342,9.5409,12.5213,11.9458,5.5979,9.7839,5.2745,8.7469,12.4153,8.2514,8.8865,7.6655,6.2022,14.1566,13.4444,9.1781,,,,,4.0102,3.2769,7.525,,,,,,,,
2014/1/21,0.8696,0.3941,4.7081,0.7449,-2.4965,0.5976,3.5897,0.6289,-0.1419,2.1164,-0.2604,0,0.0459,0.9677,,-0.7779,0,1.3918,-1.9763,-0.4354,-2.4786,1.9549,0.3191,1.5504,-0.0716,0,1.2034,0.8655,0.7511,0,3.125,-0.8811,2.4725,,,,,0,-0.1922,-0.9992,,,,,,,,,0.2853,1.176,0.8065,0.6764,2.0048,0.3823,0.6318,0.1457,1.5121,1.4593,0.3171,,3.1448,1.0046,,0.7227,,0.5406,1.1296,11.0627,2.4485,4.2195,3.5837,4.8661,1.9415,,4.6758,3.1647,2.2335,,4.8561,3.8157,0.8991,,,,,,2.0788,1.9586,,,,,,,,,2119883776,1925438274,4985493340,870460344,1552751004,18909980146,3409760000,1572895642,832827641.1,1569213763,5604668800,5848373948,1632315168,2616515080,,6210483767,1591917813,20023252795,6923912124,3283602345,2653714432,3221856000,1842754737,1372895949,1553191500,1401152371,1706182048,1830991610,1655068350,499408000,3366012375,2035032217,1885506402,,,,,3198272000,4820463668,6284450236,,,,,,,,,-50.0948,1.7016,-134.0136,-31.7255,127.0884,33.4446,52.3279,29.6673,31.1913,22.1674,39.5275,65.615,44.6401,33.9197,,60.2174,47.2558,40.9792,62.6296,69.4224,304.4757,70.2809,-20.6741,41.915,103.5378,119.6344,49.3785,63.2174,49.6523,92.4771,40.9496,63.2763,56.6449,,,,,-27.3285,51.0843,31.8997,,,,,,,,,3.3981,154.3443,25.4615,2.675,9.2249,4.4637,3.1558,1.9714,2.2868,1.6834,2.7719,5.2956,5.0744,3.1515,,4.5923,5.5264,7.1092,5.9446,4.3129,3.5138,2.2812,1.9298,3.3347,6.5451,3.5772,4.1314,7.6164,3.9505,3.6599,3.7684,6.5222,4.9665,,,,,78.9787,3.7187,3.0544,,,,,,,,,40.745,47.0505,6.9074,13.7715,8.3529,7.2976,1.4925,0.5825,0.8919,1.8017,1.7841,15.4403,10.167,4.4631,,10.963,5.3944,10.9849,9.3523,12.4668,11.6497,5.7073,9.8151,5.3563,8.7406,12.4153,8.3507,8.9634,7.7231,6.2022,14.599,13.326,9.405,,,,,4.0102,3.2706,7.4499,,,,,,,,
2014/1/22,2.1552,2.0608,-0.3597,2.0333,0,2.8053,3.4653,0.9375,1.4925,1.5544,2.2193,0,2.8466,2.5559,,2.4331,0,2.8231,-0.7527,6.8027,0.7011,0.0737,3.8176,2.8289,2.7947,0,1.9819,2.0462,4.0325,0,-1.4141,2.0855,0.5362,,,,,0,3.1777,6.4441,,,,,,,,,0.5279,1.0322,0.3366,1.5773,,0.9117,1.6315,0.2815,2.4598,1.8533,0.4328,,5.0997,1.5188,,0.6728,,0.7962,1.7702,9.7802,1.9258,5.9804,6.0804,8.6259,3.7006,,4.9235,4.8773,4.5564,,6.9824,4.2958,0.912,,,,,,3.3059,2.8745,,,,,,,,,2165570927,1965118553,4967559911,888159168,1552751004,19440458137,3527920000,1587641538,845257904.4,1593605687,5729054400,5848373948,1678781440,2683390865,,6361590428,1591917813,20588529810,6871796656,3506976654,2672320668,3224232000,1913103804,1411734048,1596598500,1401152371,1739996528,1868457445,1721809500,499408000,3318412200,2077472205,1895616356,,,,,3198272000,4973641618,6689426455,,,,,,,,,-51.1745,1.7367,-133.5316,-32.3706,127.0884,34.3828,54.1412,29.9454,31.6569,22.5119,40.4048,65.615,45.9108,34.7867,,61.6825,47.2558,42.136,62.1582,74.145,306.6105,70.3327,-21.4634,43.1008,106.4313,119.6344,50.3572,64.511,51.6546,92.4771,40.3706,64.5959,56.9486,,,,,-27.3285,52.7076,33.9554,,,,,,,,,3.4714,157.5251,25.3699,2.7293,9.2249,4.589,3.2652,1.9899,2.321,1.7096,2.8334,5.2956,5.2188,3.232,,4.7041,5.5264,7.3099,5.8999,4.6063,3.5384,2.2829,2.0035,3.429,6.7281,3.5772,4.2133,7.7723,4.1098,3.6599,3.7151,6.6582,4.9931,,,,,78.9787,3.8369,3.2512,,,,,,,,,41.6231,48.0201,6.8826,14.0515,8.3529,7.5023,1.5443,0.5879,0.9053,1.8297,1.8237,15.4403,10.4564,4.5772,,11.2297,5.3944,11.2951,9.2819,13.3149,11.7314,5.7115,10.1898,5.5078,8.9849,12.4153,8.5162,9.1468,8.0345,6.2022,14.3925,13.6039,9.4554,,,,,4.0102,3.3746,7.9299,,,,,,,,
2014/1/23,-0.8439,-0.0962,0.1805,0.1812,5.8321,4.3339,-1.1962,2.1672,0.4202,0.0729,0.7663,0,-0.1786,0.6231,,0.0792,0,0.1259,-0.2979,-0.364,4.1775,0.958,1.3279,-0.655,1.0457,0,1.055,2.0699,0.9772,10.0292,3.5519,1.1386,2.88,,,,,0,1.9599,-1.167,,,,,,,,,0.2592,0.8471,0.2929,0.9552,2.6683,1.1054,0.8892,0.4886,2.1938,1.6656,0.449,,3.7372,1.4132,,0.5809,,1.0395,2.7208,7.1429,3.2489,5.2712,5.0878,8.5241,3.2682,,4.153,6.1441,2.3115,25.4662,6.4539,3.4122,1.3582,,,,,,3.5378,1.8708,,,,,,,,,2147296066,1963229016,4976526625,889768152,1643309740,20282982005,3485720000,1622048630,848809408.2,1594767207,5772874722,5848373948,1675783616,2700109811,,6366627317,1591917813,20614459949,6851322723,3494212408,2783958085,3255120000,1938507634,1402486881,1613293500,1401152371,1758352960,1907131855,1738635000,549494400,3436279300,2101127280,1950210107,,,,,3198272000,5071118496,6611358750,,,,,,,,,-50.7426,1.735,-133.7726,-32.4292,134.5004,35.8729,53.4936,30.5944,31.7899,22.5283,40.7144,65.615,45.8288,35.0034,,61.7314,47.2558,42.1891,61.973,73.8752,319.4193,71.0065,-21.7484,42.8185,107.5443,119.6344,50.8884,65.8462,52.1593,101.7517,41.8045,65.3314,58.5887,,,,,-27.3285,53.7406,33.5591,,,,,,,,,3.4421,157.3736,25.4157,2.7343,9.7629,4.7878,3.2261,2.033,2.3307,1.7108,2.8551,5.2956,5.2095,3.2522,,4.7078,5.5264,7.3191,5.8823,4.5896,3.6862,2.3047,2.0301,3.4066,6.7984,3.5772,4.2577,7.9332,4.1499,4.0269,3.8471,6.734,5.1369,,,,,78.9787,3.9121,3.2133,,,,,,,,,41.2719,47.9739,6.895,14.077,8.84,7.8274,1.5258,0.6007,0.9091,1.831,1.8377,15.4403,10.4377,4.6057,,11.2386,5.3944,11.3093,9.2543,13.2664,12.2214,5.7662,10.3251,5.4718,9.0789,12.4153,8.6061,9.3362,8.1131,6.8242,14.9037,13.7588,9.7278,,,,,4.0102,3.4407,7.8374,,,,,,,,
2014/1/24,1.7021,1.5399,10.0901,1.8083,1.6129,2.1538,1.816,0,0.9763,0.5098,0.6337,0,2.8623,3.1269,,-0.9757,0,3.2704,3.2328,1.3699,-9.7744,1.0949,0.4032,2.9451,-0.6554,0,0.4945,0.7605,3.5161,-0.159,0.1319,10,0.6221,,,,,0,-0.4577,-0.6642,,,,,,,,,0.4454,1.2404,1.0304,1.4072,1.9694,1.3395,0.9507,0.1899,3.3549,1.9071,0.4542,,4.9026,2.3669,,1.5229,,1.2078,2.4128,5.4882,6.2405,4.2571,4.5059,9.3783,2.6525,,4.0144,6.2805,2.3784,18.0718,6.2262,8.3966,1.5417,,,,,,2.7117,1.3578,,,,,,,,,2183845787,1993461609,5478662645,905857992,1669814735,20719846233,3549020000,1622048630,857096250.4,1602897848,5809458212,5848373948,1723748800,2784540490,,6304505690,1591917813,21288643544,7072813460,3542078332,2511841882,3290760000,1946324197,1443790891,1602720000,1401152371,1767048112,1921634759,1799767650,548620800,3440812650,2311240008,1962342052,,,,,3198272000,5047909715,6567445666,,,,,,,,,-51.6063,1.7617,-147.2704,-33.0157,136.6698,36.6455,54.4651,30.5944,32.1003,22.6432,40.971,65.615,47.1406,36.0979,,61.129,47.2558,43.5689,63.9765,74.8871,288.1979,71.784,-21.8361,44.0795,106.8394,119.6344,51.1401,66.347,53.9933,101.59,41.8596,71.8645,58.9532,,,,,-27.3285,53.4947,33.3362,,,,,,,,,3.5006,159.7971,27.9801,2.7837,9.9203,4.891,3.2847,2.033,2.3535,1.7195,2.8731,5.2956,5.3586,3.3538,,4.6619,5.5264,7.5585,6.0724,4.6524,3.3259,2.33,2.0383,3.5069,6.7539,3.5772,4.2788,7.9935,4.2958,4.0205,3.8522,7.4074,5.1689,,,,,78.9787,3.8942,3.1919,,,,,,,,,41.9744,48.7127,7.5907,14.3315,8.9826,7.996,1.5535,0.6007,0.9179,1.8404,1.8492,15.4403,10.7365,4.7498,,11.1289,5.3944,11.6791,9.5535,13.4481,11.0269,5.8294,10.3668,5.6329,9.0194,12.4153,8.6486,9.4072,8.3983,6.8134,14.9234,15.1347,9.7883,,,,,4.0102,3.4249,7.7853,,,,,,,,
2014/1/27,-0.8368,0.4739,5.892,-1.421,-1.7196,-2.7711,-0.7134,-0.6061,-2.8315,-1.3043,-2.1411,0,-2.9565,0,,-1.731,0,-2.5579,-0.1316,-1.2613,-3.7037,-3.1047,-0.9036,-2.1776,-3.9583,0,-3.7179,-2.6415,0.0312,-2.3355,-3.1621,-2.9801,0.0515,,,,,0,-4.4138,-6.3893,,,,,,,,,0.3419,1.1226,1.3815,1.1412,1.539,0.6667,0.7073,0.1418,3.9525,1.9355,0.3941,,3.5869,1.8396,,1.2865,,0.9739,2.443,5.4185,5.452,4.161,3.1722,6.2969,3.4927,,6.7814,4.5837,2.2523,9.0707,5.32,4.9115,1.177,,,,,,3.0262,2.5777,,,,,,,,,2165570927,2002909294,5801464372,892986120,1641100990,20145681819,3523700000,1612218033,832827641.1,1581990485,5685074346,5848373948,1672785792,2784540490,,6195373101,1591917813,20744110640,7063507127,3497403470,2418810701,3188592000,1928736930,1412350525,1539279000,1401152371,1701351408,1870874595,1800328500,535808000,3332012250,2242361995,1963353047,,,,,3198272000,4825105424,6147831753,,,,,,,,,-51.1745,1.7701,-155.9475,-32.5465,134.3196,35.63,54.0765,30.409,31.1913,22.3479,40.0938,65.615,45.7468,36.0979,,60.0709,47.2558,42.4545,63.8923,73.9426,277.5239,69.5553,-21.6388,43.1196,102.6104,119.6344,49.2387,64.5944,54.0101,99.2174,40.536,69.7229,58.9836,,,,,-27.3285,51.1335,31.2063,,,,,,,,,3.4714,160.5544,29.6287,2.7442,9.7498,4.7554,3.2612,2.0207,2.2868,1.6971,2.8116,5.2956,5.2002,3.3538,,4.5812,5.5264,7.3651,6.0645,4.5938,3.2027,2.2576,2.0199,3.4305,6.4865,3.5772,4.1197,7.7823,4.2972,3.9266,3.7304,7.1867,5.1715,,,,,78.9787,3.7223,2.988,,,,,,,,,41.6231,48.9436,8.038,14.1279,8.8282,7.7744,1.5424,0.5971,0.8919,1.8163,1.8096,15.4403,10.419,4.7498,,10.9363,5.3944,11.3804,9.5409,13.2785,10.6185,5.6484,10.2731,5.5102,8.6623,12.4153,8.3271,9.1587,8.4009,6.6542,14.4515,14.6836,9.7933,,,,,4.0102,3.2738,7.2879,,,,,,,,
2014/1/28,0.4219,0.6604,-2.6275,-0.3604,-1.2113,3.1599,1.5569,0.4573,-3.3404,2.4229,0,0,-0.448,0.4503,,-0.8401,0,-3.05,-5.6653,3.0109,-6.7308,-0.4471,-1.2158,1.0912,-0.5423,0,1.2493,3.4238,2.2741,-1.9022,-2.381,3.3509,-2.6777,,,,,0,-1.443,3.0159,,,,,,,,,0.3441,0.8058,1.6441,0.5147,0.8134,0.5937,0.7094,0.2886,3.0406,2.2991,0.2925,,2.9585,1.3276,,0.6665,,1.1902,2.1178,5.0998,5.977,3.2834,2.3623,5.7496,1.7406,,3.5555,5.2934,1.9679,8.2642,4.7417,4.5902,1.0419,,,,,,3.6783,1.811,,,,,,,,,2174708357,2016136054,5649030223,889768152,1621222243,20782255408,3578560000,1619590981,805007528,1620320651,5685074346,5848373948,1665291232,2797079699,,6143325251,1591917813,20111415265,6663334786,3602708501,2256006134,3174336000,1905287241,1457214508,1530931500,1401152371,1722606224,1934929087,1841270550,525616000,3252678625,2317501646,1910781287,,,,,3198272000,4755479083,6333242552,,,,,,,,,-51.3904,1.7818,-151.85,-32.4292,132.6926,36.7559,54.9184,30.548,30.1494,22.8893,40.0938,65.615,45.5419,36.2605,,59.5662,47.2558,41.1596,60.2726,76.169,258.8444,69.2443,-21.3757,43.5901,102.0539,119.6344,49.8539,66.806,55.2384,97.3301,39.5709,72.0592,57.4042,,,,,-27.3285,50.3957,32.1474,,,,,,,,,3.486,161.6147,28.8502,2.7343,9.6317,4.9057,3.312,2.0299,2.2104,1.7382,2.8116,5.2956,5.1769,3.369,,4.5427,5.5264,7.1405,5.7209,4.7321,2.9872,2.2475,1.9953,3.468,6.4513,3.5772,4.1712,8.0488,4.3949,3.8519,3.6415,7.4275,5.0331,,,,,78.9787,3.6686,3.0781,,,,,,,,,41.7987,49.2668,7.8268,14.077,8.7212,8.0201,1.5664,0.5998,0.8622,1.8604,1.8096,15.4403,10.3724,4.7711,,10.8444,5.3944,11.0333,9.0004,13.6783,9.9038,5.6231,10.1482,5.5704,8.6154,12.4153,8.4311,9.4722,8.592,6.5277,14.1074,15.1757,9.5311,,,,,4.0102,3.2265,7.5077,,,,,,,,
2014/1/29,0,0.3749,-0.6349,0.5425,0.6812,1.5015,1.2972,0.9105,2.2059,10.0358,-1.0296,0,0.9901,-0.6276,,1.1205,0,-0.5673,-8.7709,-0.8415,2.268,1.3473,-2.5641,0.6477,1.4177,0,-0.4487,0.6246,0.0305,1.6066,1.0453,1.2008,4.4974,,,,,0,3.2699,2.3883,,,,,,,,,0.2738,0.7831,1.2149,0.6404,0.8797,0.6161,0.5677,0.3716,1.8352,10.2238,0.3904,,2.4234,1.0224,,0.9628,,1.1375,6.8633,3.8535,4.1294,2.6208,5.6772,5.4992,1.3629,,2.6407,5.6066,1.5836,5.7594,4.1069,2.6584,0.8883,,,,,,2.8624,1.799,,,,,,,,,2174708357,2023694202,5613163365,894595104,1632265991,21094301285,3624980000,1634336878,822765047,1782933476,5626540762,5848373948,1681779264,2779524806,,6212162730,1591917813,19997322657,6078897042,3572393416,2307173284,3217104000,1856433722,1466652426,1552635000,1401152371,1714877200,1947014841,1841831400,534060800,3286678750,2345331146,1996715895,,,,,3198272000,4910977911,6484498730,,,,,,,,,-51.3904,1.7884,-150.8858,-32.6052,133.5965,37.3078,55.6308,30.8262,30.8145,25.1865,39.681,65.615,45.9928,36.0329,,60.2337,47.2558,40.9261,54.9861,75.5281,264.7151,70.1772,-20.8276,43.8725,103.5007,119.6344,49.6302,67.2232,55.2552,98.8939,39.9845,72.9246,59.9858,,,,,-27.3285,52.0436,32.9152,,,,,,,,,3.486,162.2205,28.667,2.7491,9.6973,4.9793,3.355,2.0484,2.2592,1.9127,2.7826,5.2956,5.2281,3.3478,,4.5936,5.5264,7.1,5.2191,4.6923,3.0549,2.2778,1.9442,3.4904,6.5428,3.5772,4.1524,8.0991,4.3962,3.9138,3.6796,7.5167,5.2594,,,,,78.9787,3.7886,3.1516,,,,,,,,,41.7987,49.4515,7.7771,14.1533,8.7806,8.1405,1.5867,0.6052,0.8812,2.0471,1.791,15.4403,10.4751,4.7412,,10.9659,5.3944,10.9707,8.2109,13.5632,10.1284,5.6989,9.888,5.6064,8.7375,12.4153,8.3933,9.5314,8.5946,6.6325,14.2549,15.3579,9.9597,,,,,4.0102,3.332,7.687,,,,,,,,
