ÈÕÆÚ,002029.SZ,002154.SZ,002269.SZ,002291.SZ,002293.SZ,002327.SZ,002397.SZ,002485.SZ,002486.SZ,002494.SZ,002503.SZ,002563.SZ,002569.SZ,002612.SZ,002634.SZ,002656.SZ,002687.SZ,002761.SZ,002762.SZ,002763.SZ,002776.SZ,002780.SZ,002832.SZ,002875.SZ,300005.SZ,300526.SZ,300591.SZ,600107.SH,600137.SH,600146.SH,600398.SH,600400.SH,600630.SH,600824.SH,601566.SH,601718.SH,603001.SH,603116.SH,603157.SH,603196.SH,603365.SH,603518.SH,603555.SH,603557.SH,603558.SH,603587.SH,603608.SH,603665.SH,603808.SH,603839.SH,603877.SH,603908.SH,603958.SH,002029.SZ,002154.SZ,002269.SZ,002291.SZ,002293.SZ,002327.SZ,002397.SZ,002485.SZ,002486.SZ,002494.SZ,002503.SZ,002563.SZ,002569.SZ,002612.SZ,002634.SZ,002656.SZ,002687.SZ,002761.SZ,002762.SZ,002763.SZ,002776.SZ,002780.SZ,002832.SZ,002875.SZ,300005.SZ,300526.SZ,300591.SZ,600107.SH,600137.SH,600146.SH,600398.SH,600400.SH,600630.SH,600824.SH,601566.SH,601718.SH,603001.SH,603116.SH,603157.SH,603196.SH,603365.SH,603518.SH,603555.SH,603557.SH,603558.SH,603587.SH,603608.SH,603665.SH,603808.SH,603839.SH,603877.SH,603908.SH,603958.SH,002029.SZ,002154.SZ,002269.SZ,002291.SZ,002293.SZ,002327.SZ,002397.SZ,002485.SZ,002486.SZ,002494.SZ,002503.SZ,002563.SZ,002569.SZ,002612.SZ,002634.SZ,002656.SZ,002687.SZ,002761.SZ,002762.SZ,002763.SZ,002776.SZ,002780.SZ,002832.SZ,002875.SZ,300005.SZ,300526.SZ,300591.SZ,600107.SH,600137.SH,600146.SH,600398.SH,600400.SH,600630.SH,600824.SH,601566.SH,601718.SH,603001.SH,603116.SH,603157.SH,603196.SH,603365.SH,603518.SH,603555.SH,603557.SH,603558.SH,603587.SH,603608.SH,603665.SH,603808.SH,603839.SH,603877.SH,603908.SH,603958.SH,002029.SZ,002154.SZ,002269.SZ,002291.SZ,002293.SZ,002327.SZ,002397.SZ,002485.SZ,002486.SZ,002494.SZ,002503.SZ,002563.SZ,002569.SZ,002612.SZ,002634.SZ,002656.SZ,002687.SZ,002761.SZ,002762.SZ,002763.SZ,002776.SZ,002780.SZ,002832.SZ,002875.SZ,300005.SZ,300526.SZ,300591.SZ,600107.SH,600137.SH,600146.SH,600398.SH,600400.SH,600630.SH,600824.SH,601566.SH,601718.SH,603001.SH,603116.SH,603157.SH,603196.SH,603365.SH,603518.SH,603555.SH,603557.SH,603558.SH,603587.SH,603608.SH,603665.SH,603808.SH,603839.SH,603877.SH,603908.SH,603958.SH,002029.SZ,002154.SZ,002269.SZ,002291.SZ,002293.SZ,002327.SZ,002397.SZ,002485.SZ,002486.SZ,002494.SZ,002503.SZ,002563.SZ,002569.SZ,002612.SZ,002634.SZ,002656.SZ,002687.SZ,002761.SZ,002762.SZ,002763.SZ,002776.SZ,002780.SZ,002832.SZ,002875.SZ,300005.SZ,300526.SZ,300591.SZ,600107.SH,600137.SH,600146.SH,600398.SH,600400.SH,600630.SH,600824.SH,601566.SH,601718.SH,603001.SH,603116.SH,603157.SH,603196.SH,603365.SH,603518.SH,603555.SH,603557.SH,603558.SH,603587.SH,603608.SH,603665.SH,603808.SH,603839.SH,603877.SH,603908.SH,603958.SH,002029.SZ,002154.SZ,002269.SZ,002291.SZ,002293.SZ,002327.SZ,002397.SZ,002485.SZ,002486.SZ,002494.SZ,002503.SZ,002563.SZ,002569.SZ,002612.SZ,002634.SZ,002656.SZ,002687.SZ,002761.SZ,002762.SZ,002763.SZ,002776.SZ,002780.SZ,002832.SZ,002875.SZ,300005.SZ,300526.SZ,300591.SZ,600107.SH,600137.SH,600146.SH,600398.SH,600400.SH,600630.SH,600824.SH,601566.SH,601718.SH,603001.SH,603116.SH,603157.SH,603196.SH,603365.SH,603518.SH,603555.SH,603557.SH,603558.SH,603587.SH,603608.SH,603665.SH,603808.SH,603839.SH,603877.SH,603908.SH,603958.SH
2014/1/16,1.31,-0.1815,5.345,-0.1876,0.3534,0.8076,0.0715,-0.158,1.7187,0.184,1.6722,-0.1524,-0.5241,-1.3546,-1.0108,2.1424,-0.6689,,,,,,,,-1.6477,,,-0.5059,-0.9569,0,3.4833,0.4415,1.8847,2.0325,1.3423,0.3906,0.5895,,,,,,,,,,,,,,,,,1.25,0.551,0.7791,0.2867,0.545,1.4819,0.6131,0.3748,3.0692,1.852,0.6026,0.3994,3.3869,2.9068,3.8877,7.0267,1.6304,,,,,,,,4.2239,,,0.4806,0.7695,,1.7046,0.4852,4.8228,0.6175,1.7105,0.0854,1.2304,,,,,,,,,,,,,,,,,5257494682,2918882566,10894200000,1933022000,6378099264,2325252058,1011085070,2022400000,2605627500,1213458066,2393026130,1834700000,417690487.5,1437984044,517415400,849850000,513015525,,,,,,,,4483671166,,,2124000000,1006202036,1890000000,4610287076,2549818362,3904478076,4409346588,1505616772,9912490000,1596353850,,,,,,,,,,,,,,,,,13.8747,20.0516,26.8677,56.8176,19.2022,14.051,21.4349,28.3285,27.461,22.004,14.3688,19.4685,219.0298,21.1862,47.2802,19.7961,26.8296,,,,,,,,29.5709,,,181.9857,123.1149,-20.5422,32.5275,53.1973,74.7457,26.7174,13.0054,10.4591,19.9587,,,,,,,,,,,,,,,,,1.1479,1.2293,2.8867,1.1931,3.0009,2.456,1.8048,1.0085,2.6154,1.8068,1.8694,2.1732,2.1792,2.1211,2.778,2.379,1.8196,,,,,,,,7.1164,,,3.9967,2.1919,13.3891,2.1357,1.8255,2.4897,2.6462,1.5462,0.9112,1.4714,,,,,,,,,,,,,,,,,1.8963,1.5972,1.3808,1.0481,2.5268,2.3742,1.4868,1.6061,3.0211,2.9018,2.2672,2.4076,2.0404,3.5914,3.6645,3.6992,3.0173,,,,,,,,5.0904,,,3.2248,2.2982,46.0993,3.3764,1.0649,0.932,1.4797,2.7934,0.371,1.9574,,,,,,,,,,,,,,,,
2014/1/17,-3.0172,-1.8182,3.5055,-1.5038,-5.1496,-1.6752,-0.7148,-1.8987,-1.3825,0.1225,-1.3158,-0.8012,0.6322,-2.2617,0.1459,0.8119,-0.3367,,,,,,,,0.0578,,,-2.3729,1.256,0,-0.561,-1.978,0.9793,-2.7888,-1.1589,-1.9455,-1.7582,,,,,,,,,,,,,,,,,0.9987,0.5282,0.554,0.311,0.9786,1.1904,0.7109,0.3491,1.6101,2.3046,0.4117,0.3392,2.127,2.7094,4.2399,7.3088,1.7039,,,,,,,,3.6085,,,0.7252,0.6978,,1.343,0.3361,5.0871,0.4415,0.8028,0.1316,1.5161,,,,,,,,,,,,,,,,,5098863377,2865811973,11276100000,1903954000,6049649610,2286300276,1003857872,1984000000,2569605000,1214944237,2361538944,1820000000,420331312.5,1405460980,518170200,856750000,511288200,,,,,,,,4486261386,,,2073600000,1018840322,1890000000,4584422913,2499382394,3942715620,4286376763,1488167571,9719640000,1568286090,,,,,,,,,,,,,,,,,13.456,19.687,27.8095,55.9632,18.2134,13.8157,21.2817,27.7906,27.0814,22.0309,14.1798,19.3126,220.4146,20.707,47.3492,19.9568,26.7392,,,,,,,,29.588,,,177.6674,124.6613,-20.5422,32.345,52.145,75.4777,25.9723,12.8547,10.2556,19.6078,,,,,,,,,,,,,,,,,1.1133,1.207,2.9879,1.1751,2.8463,2.4148,1.7919,0.9893,2.5793,1.809,1.8448,2.1558,2.1929,2.0731,2.7821,2.3983,1.8134,,,,,,,,7.1205,,,3.9018,2.2194,13.3891,2.1237,1.7894,2.5141,2.5724,1.5283,0.8935,1.4456,,,,,,,,,,,,,,,,,1.8391,1.5682,1.4292,1.0323,2.3967,2.3345,1.4762,1.5756,2.9793,2.9054,2.2374,2.3884,2.0533,3.5102,3.6698,3.7292,3.0071,,,,,,,,5.0933,,,3.1483,2.3271,46.0993,3.3575,1.0439,0.9412,1.4384,2.761,0.3638,1.923,,,,,,,,,,,,,,,,
2014/1/20,3.5556,0.1852,-3.0303,0.9542,-2.181,-2.0741,-2.0158,-0.6452,-2.0249,-4.526,-2.2222,-0.1154,0.4188,-1.157,-2.9862,-2.4161,1.6892,,,,,,,,-3.5219,,,-0.6944,-0.2863,-8.6772,2.1157,-0.2242,1.5086,0.4098,0.0838,0,-2.1626,,,,,,,,,,,,,,,,,1.6412,0.399,0.3316,0.2858,0.6465,1.3548,0.4782,0.2766,1.5734,2.3027,0.3896,0.2337,3.2676,2.0975,4.0063,3.4697,1.8718,,,,,,,,2.9497,,,0.555,0.5542,6.2509,2.3048,0.3235,3.7542,0.3048,1.0225,0.1069,1.3522,,,,,,,,,,,,,,,,,5280156297,2871119033,10934400000,1922121500,5917708296,2238880715,983621715.9,1971200000,2517572500,1159955935,2309060301,1817900000,422091862.5,1389199448,502696800,836050000,519924825,,,,,,,,4328257954,,,2059200000,1015923795,1726000000,4681413525,2493778398,4002196244,4303943881,1489413943,9719640000,1534370880,,,,,,,,,,,,,,,,,13.9345,19.7234,26.9668,56.4972,17.8161,13.5291,20.8527,27.6113,26.533,21.0338,13.8646,19.2903,221.3378,20.4674,45.9353,19.4747,27.1909,,,,,,,,28.546,,,176.4336,124.3044,-18.7597,33.0293,52.0281,76.6164,26.0787,12.8654,10.2556,19.1838,,,,,,,,,,,,,,,,,1.1529,1.2092,2.8973,1.1863,2.7842,2.3647,1.7558,0.983,2.527,1.7271,1.8038,2.1533,2.2021,2.0491,2.699,2.3404,1.8441,,,,,,,,6.8697,,,3.8747,2.2131,12.2273,2.1687,1.7854,2.5521,2.5829,1.5295,0.8935,1.4143,,,,,,,,,,,,,,,,,1.9045,1.5711,1.3859,1.0421,2.3444,2.286,1.4465,1.5654,2.919,2.7739,2.1877,2.3856,2.0619,3.4696,3.5602,3.6391,3.0579,,,,,,,,4.9139,,,3.1264,2.3204,42.0991,3.4285,1.0415,0.9554,1.4443,2.7633,0.3638,1.8814,,,,,,,,,,,,,,,,
2014/1/21,0.1431,1.1091,1.4706,1.8904,0.0474,1.4372,1.7634,1.6234,4.6105,2.7546,2.8409,0.5776,1.5641,2.0067,2.7778,2.5447,1.5504,,,,,,,,4.1293,,,3.3217,0.3828,-0.5794,-1.5193,0.8989,-0.1062,-0.2041,1.4226,1.1905,1.0671,,,,,,,,,,,,,,,,,0.901,0.5497,0.3214,0.4251,0.5693,1.3252,0.7089,0.2555,3.4915,1.7915,0.4406,0.2698,3.5735,2.1667,3.5947,3.3298,2.5493,,,,,,,,3.3968,,,0.6529,0.6008,2.6672,1.4199,0.4121,2.3404,0.5354,1.0384,0.1049,0.6737,,,,,,,,,,,,,,,,,5287710169,2902961388,11095200000,1958456500,5920515558,2271058274,1000966992,2003200000,2633645000,1191908597,2374658605,1828400000,428693925,1417076360,516660600,857325000,527985675,,,,,,,,4506983148,,,2127600000,1019812498,1716000000,4610287076,2516194384,3997947628,4295160322,1510602258,9835350000,1550743740,,,,,,,,,,,,,,,,,13.9544,19.9422,27.3634,57.5652,17.8246,13.7236,21.2204,28.0595,27.7563,21.6132,14.2585,19.4017,224.7998,20.8781,47.2113,19.9702,27.6125,,,,,,,,29.7247,,,182.2942,124.7802,-18.651,32.5275,52.4958,76.5351,26.0255,13.0485,10.3777,19.3885,,,,,,,,,,,,,,,,,1.1545,1.2226,2.9399,1.2088,2.7856,2.3987,1.7867,0.9989,2.6435,1.7747,1.8551,2.1658,2.2366,2.0902,2.774,2.3999,1.8727,,,,,,,,7.1534,,,4.0034,2.2215,12.1564,2.1357,1.8014,2.5493,2.5776,1.5513,0.9041,1.4294,,,,,,,,,,,,,,,,,1.9072,1.5885,1.4063,1.0618,2.3455,2.3189,1.472,1.5909,3.0536,2.8503,2.2498,2.3994,2.0942,3.5392,3.6591,3.7317,3.1053,,,,,,,,5.1168,,,3.2303,2.3293,41.8552,3.3764,1.0509,0.9544,1.4414,2.8027,0.3681,1.9015,,,,,,,,,,,,,,,,
2014/1/22,3.1429,2.011,0.8152,1.2987,2.4182,3.9523,1.8051,1.9169,3.4954,2.2444,2.3204,1.9525,1.3347,2.459,2.7757,-0.6036,2.6172,,,,,,,,5.1149,,,1.5228,2.0972,-0.4662,1.8233,2.6726,0.9564,3.8855,1.8152,2.3529,2.4133,,,,,,,,,,,,,,,,,1.2189,0.8335,0.3123,0.5745,0.6794,1.9805,0.5416,0.3375,5.8171,2.1442,0.774,0.7911,4.2369,2.8059,5.2053,4.939,6.126,,,,,,,,3.7631,,,0.7961,1.9505,3.0707,1.3875,0.8355,3.1119,1.0555,1.3732,0.2291,1.6123,,,,,,,,,,,,,,,,,5453895346,2961339039,11185650000,1983891000,6063685920,2360816729,1019034989,2041600000,2725702500,1218659662,2429761180,1864100000,434415712.5,1451922500,531001800,852150000,541804275,,,,,,,,4737512746,,,2160000000,1041200367,1708000000,4694345606,2583442340,4036185172,4462047942,1538022431,10066770000,1588167420,,,,,,,,,,,,,,,,,14.393,20.3432,27.5864,58.3128,18.2556,14.266,21.6034,28.5974,28.7265,22.0983,14.5894,19.7805,227.8002,21.3915,48.5217,19.8497,28.3352,,,,,,,,31.2451,,,185.0703,127.3972,-18.5641,33.1206,53.8988,77.2671,27.0367,13.2853,10.6219,19.8564,,,,,,,,,,,,,,,,,1.1908,1.2472,2.9639,1.2244,2.8529,2.4935,1.819,1.0181,2.7359,1.8145,1.8981,2.208,2.2664,2.1416,2.851,2.3854,1.9217,,,,,,,,7.5193,,,4.0644,2.2681,12.0998,2.1746,1.8496,2.5737,2.6778,1.5795,0.9254,1.4639,,,,,,,,,,,,,,,,,1.9672,1.6205,1.4178,1.0756,2.4022,2.4105,1.4985,1.6213,3.1603,2.9143,2.302,2.4462,2.1221,3.6263,3.7607,3.7092,3.1866,,,,,,,,5.3786,,,3.2795,2.3781,41.6601,3.438,1.079,0.9635,1.4974,2.8535,0.3768,1.9474,,,,,,,,,,,,,,,,
2014/1/23,-1.9391,0.7168,0.9883,-0.3663,1.3889,0.0717,1.1348,0.3135,0.5874,0.1829,-0.7559,0.6759,-0.6079,0.88,0.7107,1.2146,0.6376,,,,,,,,-1.6402,,,-0.6667,-0.0934,-2.3419,1.7906,0.2169,-0.2105,-0.7874,-1.0535,0.3831,-0.0736,,,,,,,,,,,,,,,,,2.6697,0.9274,0.2894,0.4349,0.674,1.9589,0.6323,0.333,5.4223,2.5481,0.6588,0.72,3.106,3.8471,4.6664,3.4947,6.3837,,,,,,,,2.5437,,,0.7166,1.0436,3.2207,1.4637,0.9184,2.9164,0.7035,1.2956,0.1296,1.0231,,,,,,,,,,,,,,,,,5348141142,2982567276,11296200000,1976624000,6147903780,2362510285,1030598506,2048000000,2741712500,1220888918,2411393655,1876700000,431774887.5,1464699418,534775800,862500000,545258925,,,,,,,,4659806140,,,2145600000,1040228192,1668000000,4778404136,2589046337,4027687940,4426913706,1521819602,10105340000,1586997930,,,,,,,,,,,,,,,,,14.1139,20.489,27.8591,58.0992,18.5092,14.2762,21.8486,28.6871,28.8952,22.1387,14.4791,19.9142,226.4154,21.5798,48.8666,20.0908,28.5158,,,,,,,,30.7326,,,183.8364,127.2782,-18.1293,33.7137,54.0157,77.1044,26.8238,13.1453,10.6626,19.8418,,,,,,,,,,,,,,,,,1.1677,1.2562,2.9932,1.22,2.8925,2.4953,1.8396,1.0213,2.752,1.8178,1.8838,2.223,2.2526,2.1605,2.8713,2.4144,1.9339,,,,,,,,7.396,,,4.0373,2.266,11.8164,2.2136,1.8536,2.5683,2.6567,1.5628,0.929,1.4628,,,,,,,,,,,,,,,,,1.929,1.6321,1.4318,1.0717,2.4356,2.4123,1.5155,1.6264,3.1789,2.9196,2.2846,2.4628,2.1092,3.6582,3.7874,3.7543,3.2069,,,,,,,,5.2903,,,3.2576,2.3759,40.6844,3.4995,1.0813,0.9615,1.4856,2.8235,0.3782,1.946,,,,,,,,,,,,,,,,
2014/1/24,-0.565,0.7117,-2.9359,0.5515,-0.7306,1.6487,2.805,0.4687,0.146,1.339,2.2851,0.0746,1.1213,0.7534,0.9174,-0.2,0.8448,,,,,,,,1.2229,,,0.5034,3.7383,0.2398,10.0135,1.0823,-3.27,1.1905,0.4095,0,1.6949,,,,,,,,,,,,,,,,,2.0307,1.0268,0.4709,0.5158,1.0394,1.6428,1.1911,0.6108,4.8678,3.1623,1.0364,0.5491,3.4641,5.219,5.2796,3.4015,6.2813,,,,,,,,2.9858,,,1.204,3.0449,2.3704,5.2176,1.0457,3.522,0.7156,1.384,0.1588,1.4747,,,,,,81.8782,,,,,,,,,,,5317925656,3003795513,10964550000,1987524500,6102987588,2401462068,1059507300,2057600000,2745715000,1237236791,2466496230,1878100000,436616400,1475734029,539682000,860775000,549865125,,,,,,,,4716790984,,,2156400000,1079115227,1672000000,5256891154,2617066319,3895980844,4479615059,1528051459,10105340000,1613896200,,,,,,1358140000,,,,,,,,,,,14.0342,20.6349,27.0412,58.4196,18.3739,14.5116,22.4614,28.8215,28.9374,22.4352,14.81,19.9291,228.9542,21.7424,49.3149,20.0506,28.7567,,,,,,,,31.1084,,,184.7618,132.0363,-18.1728,37.0896,54.6003,74.5831,27.1432,13.1992,10.6626,20.1781,,,,,,22.1248,,,,,,,,,,,1.1611,1.2651,2.9053,1.2267,2.8714,2.5365,1.8912,1.026,2.756,1.8422,1.9268,2.2246,2.2779,2.1768,2.8976,2.4096,1.9503,,,,,,,,7.4864,,,4.0576,2.3507,11.8447,2.4352,1.8737,2.4843,2.6883,1.5692,0.929,1.4876,,,,,,7.1096,,,,,,,,,,,1.9181,1.6437,1.3897,1.0776,2.4178,2.452,1.558,1.6341,3.1835,2.9587,2.3368,2.4646,2.1329,3.6857,3.8222,3.7468,3.234,,,,,,,,5.355,,,3.274,2.4647,40.782,3.8499,1.093,0.93,1.5033,2.835,0.3782,1.9789,,,,,,3.8944,,,,,,,,,,
2014/1/27,-1.5625,-1.2367,-2.9331,-1.2797,-2.8979,-1.9041,-2.251,-0.9331,7.7259,2.5826,1.1702,1.3418,1.2097,-2.0858,1.3287,-1.5364,-1.0471,,,,,,,,1.5925,,,-0.6678,0.3604,-3.9474,1.23,2.1413,7.4155,1.7647,0.0816,0,-0.942,,,,,,-9.8296,,,,,,,,,,,1.3443,0.7184,0.3125,0.3863,0.7808,1.2402,0.8643,0.3283,14.1315,3.9099,0.9101,0.6809,3.4784,4.2169,6.1825,2.5071,4.9119,,,,,,,,2.2588,,,1.0541,2.8283,3.8953,5.0676,1.5575,4.8603,0.9537,1.2444,0.1759,2.3724,,,,,,53.4396,,,,,,,,,,,5234833067,2966646098,10642950000,1962090000,5926130082,2355736062,1035657545,2038400000,2957847500,1269189453,2495359484,1903300000,441898050,1444953272,546852600,847550000,544107375,,,,,,,,4791907370,,,2142000000,1083003930,1606000000,5321551562,2673106283,4184886730,4558667090,1529297831,10105340000,1598692830,,,,,,1224640000,,,,,,,,,,,13.8149,20.3797,26.248,57.672,17.8415,14.2353,21.9558,28.5526,31.1731,23.0146,14.9833,20.1965,231.7238,21.2889,49.9701,19.7425,28.4556,,,,,,,,31.6038,,,183.528,132.5121,-17.4555,37.5458,55.7695,80.1138,27.6222,13.2099,10.6626,19.988,,,,,,19.95,,,,,,,,,,,1.143,1.2494,2.8201,1.211,2.7882,2.4882,1.8487,1.0165,2.969,1.8897,1.9494,2.2545,2.3055,2.1314,2.9361,2.3725,1.9298,,,,,,,,7.6056,,,4.0305,2.3592,11.3772,2.4652,1.9138,2.6685,2.7358,1.5705,0.929,1.4736,,,,,,6.4108,,,,,,,,,,,1.8882,1.6234,1.349,1.0638,2.3477,2.4054,1.523,1.6188,3.4295,3.0351,2.3642,2.4977,2.1587,3.6089,3.873,3.6892,3.2001,,,,,,,,5.4403,,,3.2521,2.4736,39.1722,3.8973,1.1164,0.999,1.5298,2.8373,0.3782,1.9603,,,,,,3.5116,,,,,,,,,,
2014/1/28,0.4329,0,1.7941,-0.1852,1.3738,0.5751,5.0244,-0.9419,-2.1651,-1.5808,3.47,-0.331,-1.6932,1.7283,-1.7943,-1.4247,-0.4233,,,,,,,,10,,,-0.8403,0.0898,-9.9626,3.7667,-0.8386,0.3046,0.9634,-0.326,0.7634,1.2436,,,,,,-3.9971,,,,,,,,,,,0.624,0.7243,0.1733,0.3024,0.3965,0.9997,4.2627,0.4028,6.8639,2.5695,2.0788,0.429,2.1676,3.0102,3.5001,2.3008,2.8531,,,,,,,,4.0939,,,1.0369,1.7084,6.5903,3.1376,0.6909,2.9991,0.7066,0.6448,0.1415,1.7228,,,,,,26.6794,,,,,,,,,,,5257494682,2966646098,10833900000,1958456500,6007540680,2369284508,1087693374,2019200000,2893807500,1249126154,2581949245,1897000000,434415712.5,1469926339,537040200,835475000,541804275,,,,,,,,5271098107,,,2124000000,1083976106,1446000000,5521998826,2650690297,4197632578,4602584885,1524312345,10182480000,1618574160,,,,,,1175690000,,,,,,,,,,,13.8747,20.3797,26.7189,57.5652,18.0866,14.3171,23.059,28.2837,30.4982,22.6507,15.5032,20.1296,227.8002,21.6568,49.0735,19.4613,28.3352,,,,,,,,34.7642,,,181.9857,132.631,-15.7164,38.96,55.3018,80.3578,27.8883,13.1669,10.744,20.2365,,,,,,19.1526,,,,,,,,,,,1.1479,1.2494,2.8707,1.2088,2.8265,2.5025,1.9416,1.0069,2.9047,1.8599,2.017,2.247,2.2664,2.1682,2.8834,2.3387,1.9217,,,,,,,,8.3662,,,3.9967,2.3613,10.2437,2.5581,1.8977,2.6767,2.7621,1.5654,0.936,1.4919,,,,,,6.1545,,,,,,,,,,,1.8963,1.6234,1.3732,1.0618,2.38,2.4192,1.5995,1.6036,3.3552,2.9871,2.4462,2.4894,2.1221,3.6712,3.8035,3.6366,3.1866,,,,,,,,5.9844,,,3.2248,2.4758,35.2696,4.0441,1.1071,1.002,1.5446,2.8281,0.3811,1.9847,,,,,,3.3712,,,,,,,,,,
2014/1/29,-1.0057,0,-2.2263,1.1132,1.215,-0.2859,-1.0631,0.6339,5.5325,0.8923,-0.6098,1.476,1.2158,0.158,0.4216,0.8259,1.9129,,,,,,,,-2.0147,,,-0.1695,1.8834,1.1065,2.9274,-0.4228,4.251,-0.3817,0.0818,-0.3788,-0.2168,,,,,,-4.1635,,,,,,,,,,,0.8324,0.5906,0.1483,0.3127,0.3729,0.7918,1.8322,0.2739,8.6061,1.359,0.8872,0.5518,1.9828,2.0165,2.8657,1.8489,4.8728,,,,,,,,2.7895,,,0.7223,2.9699,2.7841,1.8484,0.4822,3.2537,0.4192,0.8788,0.1333,1.3225,,,,,,23.6778,,,,,,,,,,,5204617581,2966646098,10592700000,1980257500,6080529492,2362510285,1076129857,2032000000,3053907500,1260272431,2566205652,1925000000,439697362.5,1472249415,539304600,842375000,552168225,,,,,,,,5164899079,,,2120400000,1104391800,1462000000,5683649846,2639482304,4376074449,4585017767,1525558716,10143910000,1615065690,,,,,,1126740000,,,,,,,,,,,13.7351,20.3797,26.1241,58.206,18.3063,14.2762,22.8138,28.4629,32.1855,22.8529,15.4087,20.4267,230.5698,21.691,49.2804,19.622,28.8772,,,,,,,,34.0638,,,181.6773,135.129,-15.8903,40.1005,55.068,83.7738,27.7818,13.1776,10.7033,20.1927,,,,,,18.3552,,,,,,,,,,,1.1364,1.2494,2.8068,1.2222,2.8608,2.4953,1.9209,1.0133,3.0654,1.8765,2.0047,2.2802,2.294,2.1716,2.8956,2.3581,1.9584,,,,,,,,8.1977,,,3.9899,2.4058,10.3571,2.6329,1.8897,2.7905,2.7516,1.5667,0.9325,1.4887,,,,,,5.8983,,,,,,,,,,,1.8773,1.6234,1.3426,1.0737,2.4089,2.4123,1.5825,1.6137,3.5409,3.0138,2.4313,2.5261,2.1479,3.677,3.8195,3.6667,3.2475,,,,,,,,5.8638,,,3.2193,2.5225,35.6599,4.1625,1.1024,1.0446,1.5387,2.8304,0.3797,1.9804,,,,,,3.2309,,,,,,,,,,
2014/1/30,-1.4514,-1.2522,-1.9924,-0.1835,-1.2465,0,2.4177,0.1575,3.6697,-1.592,-0.818,-0.7636,-1.1011,-1.3018,-0.4899,1.3652,-2.0855,,,,,,,,-1.9057,,,-0.6791,0.1761,-3.42,0,1.0616,6.2136,-0.5747,-2.6961,0,0.2172,,,,,,-5.2923,,,,,,,,,,,0.7093,0.4251,0.1714,0.3872,0.2633,0.4009,2.5989,0.2708,7.7458,1.4687,0.4943,0.2286,1.2618,1.6143,2.3348,2.2568,2.0635,,,,,,,,1.5264,,,0.4788,1.0175,1.8233,1.8476,0.9298,5.9767,0.5874,1.4857,0.1029,1.0363,,,,,,16.9976,,,,,,,,,,,5129078864,2929496684,10381650000,1976624000,6004733418,2362510285,1102147771,2035200000,3165977500,1240209132,2545214195,1910300000,434855850,1453084038,536662800,853875000,540652725,,,,,,,,5066470711,,,2106000000,1106336151,1412000000,5683649846,2667502286,4647985871,4558667090,1484428457,10143910000,1618574160,,,,,,1067110000,,,,,,,,,,,13.5358,20.1245,25.6036,58.0992,18.0781,14.2762,23.3654,28.5078,33.3666,22.4891,15.2826,20.2708,228.031,21.4087,49.039,19.8899,28.2749,,,,,,,,33.4146,,,180.4435,135.3669,-15.3469,40.1005,55.6526,88.9791,27.6222,12.8224,10.7033,20.2365,,,,,,17.3838,,,,,,,,,,,1.1199,1.2338,2.7509,1.22,2.8252,2.4953,1.9674,1.0149,3.1779,1.8466,1.9883,2.2628,2.2687,2.1434,2.8814,2.3903,1.9176,,,,,,,,8.0414,,,3.9628,2.41,10.0028,2.6329,1.9098,2.9638,2.7358,1.5244,0.9325,1.4919,,,,,,5.5861,,,,,,,,,,,1.85,1.6031,1.3159,1.0717,2.3789,2.4123,1.6208,1.6163,3.6708,2.9658,2.4114,2.5069,2.1243,3.6292,3.8008,3.7167,3.1798,,,,,,,,5.752,,,3.1975,2.5269,34.4403,4.1625,1.1141,1.1095,1.5298,2.7541,0.3797,1.9847,,,,,,3.0599,,,,,,,,,,
